Date,SMP,Temperature,Wind Speed,Visibility,Cloud Cover,PhuTai,GiaBien
2/1/2017 2:00,1,20,3.7,3,88,23165,126
2/1/2017 2:30,1,19.1,3.7,5,85.8,23165,126
2/1/2017 3:00,1,20,7.6,7,89.1,23430,125
2/1/2017 3:30,1,20,5.5,6.9,85.8,23430,125
2/1/2017 4:00,1,19.6,6.5,7.6,93.2,23579,125
2/1/2017 4:30,1,20,7.6,5,88,23579,125
2/1/2017 5:00,1,20,9.5,4,88,23774,125
2/1/2017 5:30,1,19.1,11.2,5,85.8,23774,124
2/1/2017 6:00,1,19.1,5.5,4,88,24270,959
2/1/2017 6:30,1,20,5.5,3,49.1,24270,960
2/1/2017 7:00,1,19,4.5,5.8,93.2,25719,1093
2/1/2017 7:30,1,19.1,5.3,3.9,85.8,25719,965
2/1/2017 8:00,1,19.1,7.5,2,88,26970,999
2/1/2017 8:30,1,20.1,5.6,4,85.8,26970,1055
2/1/2017 9:00,1,20.1,1.9,4,88,28928,1004
2/1/2017 9:30,1,20.1,5.5,4,49.1,28928,1183
2/1/2017 10:00,1,20.5,5.5,5.6,75.8,29243,1206
2/1/2017 10:30,1,21,7.6,2,50,29243,1142
2/1/2017 11:00,1,21,7.7,3.1,70.6,27080,1177
2/1/2017 11:30,1,21.1,5.8,6,49.1,27080,1120
2/1/2017 12:00,1,21.1,5.6,4,70.6,27363,129
2/1/2017 12:30,1,21.1,9.7,6,49.1,27363,130
2/1/2017 13:00,289,21.4,8.1,8.1,75.8,28408,965
2/1/2017 13:30,289,22,13.2,4,49.1,28408,1054
2/1/2017 14:00,638,21.1,9.5,4,70.6,29516,1100
2/1/2017 14:30,638,22.1,11.4,4.1,49.1,29516,1142
2/1/2017 15:00,638,22,14.8,3.1,71,29791,140
2/1/2017 15:30,638,21.1,11.4,3.1,86.6,29791,142
2/1/2017 16:00,621,20.7,7.3,6.7,93.7,31482,1154
2/1/2017 16:30,621,21.1,14.8,4,86.6,31482,1780
2/1/2017 17:00,682,21.1,13.1,6,88.4,33600,1785
2/1/2017 17:30,682,21,13,6,86.6,33600,1789
2/1/2017 18:00,726.2,21,11.2,3,88.4,29917,1680
2/1/2017 18:30,726.2,21,5.7,3.1,86.6,29917,1776
2/1/2017 19:00,678.4,20.6,5.6,7.2,93.7,28256,1247
2/1/2017 19:30,678.4,21,11.4,4,86.6,28256,143
2/1/2017 20:00,800,21,5.6,4,88.4,27761,141
2/1/2017 20:30,800,21.1,7.8,4,86.6,27761,140
2/1/2017 21:00,814,21,7.7,3.1,88.4,26268,137
2/1/2017 21:30,814,21,7.8,3.1,86.6,26268,134
2/1/2017 22:00,893.5,20.7,11.2,6.7,93.7,24461,1239
2/1/2017 22:30,893.5,21,3.7,3.1,86.6,24461,1229
2/1/2017 23:00,638,21,3.6,3.1,88.4,23469,1226
2/1/2017 23:30,638,21,1.9,2.1,86.6,23469,1175
3/1/2017 0:00,520,21.1,1.9,2.1,88.4,23872,130
3/1/2017 0:30,520,21.1,2.1,2.1,86.6,23872,129
3/1/2017 1:00,520,20.8,2.1,6.3,93.7,23568,127
3/1/2017 1:30,520,21.1,3.8,2.1,86.6,23568,126
3/1/2017 2:00,1,21.1,1.9,3.1,88.4,23165,126
3/1/2017 2:30,1,22,12.8,4,50,23165,126
3/1/2017 3:00,1,22,12.9,4,71,23430,125
3/1/2017 3:30,1,24,9.4,5,50,23430,125
3/1/2017 4:00,1,22,7.9,8.1,76.3,23579,125
3/1/2017 4:30,1,23,10.9,6.9,50,23579,125
3/1/2017 5:00,1,23,11.1,7,59.6,23774,125
3/1/2017 5:30,1,23,7.5,6.9,25.9,23774,124
3/1/2017 6:00,449,23,5.4,7,59.6,24270,959
3/1/2017 6:30,449,23,5.3,4,25.9,24270,960
3/1/2017 7:00,689.8,22,7.4,7,59.6,25719,1093
3/1/2017 7:30,689.8,23,7.4,5.9,25.9,25719,965
3/1/2017 8:00,814,24,9.2,6,59.6,26970,999
3/1/2017 8:30,814,24.9,7.4,6.9,25.9,26970,1055
3/1/2017 9:00,850,26,11.1,9.9,59.6,28928,1004
3/1/2017 9:30,850,25.9,18.1,9.8,25.9,28928,1183
3/1/2017 10:00,814,25.7,13.5,15.2,59.1,29243,1206
3/1/2017 10:30,814,26,14.6,9.9,49.1,29243,1142
3/1/2017 11:00,682,27,14.7,10,49.6,27080,1177
3/1/2017 11:30,682,27,16.4,9.9,49.1,27080,1120
3/1/2017 12:00,600,28,16.5,10,49.6,27363,129
3/1/2017 12:30,600,27.9,18.2,9.9,25,27363,130
3/1/2017 13:00,600,26.6,16.2,15.2,70.6,28408,965
3/1/2017 13:30,600,27.9,18,9.9,49.1,28408,1054
3/1/2017 14:00,620,27,18.2,10,49.6,29516,1100
3/1/2017 14:30,620,26.9,18.1,9.9,49.1,29516,1142
3/1/2017 15:00,610,27,16.5,10,49.6,29791,140
3/1/2017 15:30,610,25,16.3,9.9,49.1,29791,142
3/1/2017 16:00,620,25.4,15.2,15.2,70.6,31482,1154
3/1/2017 16:30,620,25,14.5,9.9,25,31482,1780
3/1/2017 17:00,700,24,18.2,10,59.1,33600,1785
3/1/2017 17:30,700,24,14.6,9.9,25,33600,1789
3/1/2017 18:00,682,24,12.9,10,59.1,29917,1680
3/1/2017 18:30,682,23,12.8,9.9,25,29917,1776
3/1/2017 19:00,600,23.1,8.1,15.2,59.1,28256,1247
3/1/2017 19:30,600,24,12.6,9.9,25,28256,143
3/1/2017 20:00,700,23,9.3,10,59.1,27761,141
3/1/2017 20:30,700,23,14.4,9.9,49.1,27761,140
3/1/2017 21:00,700,23,12.8,10,70.6,26268,137
3/1/2017 21:30,700,23,7.4,9.9,49.1,26268,134
3/1/2017 22:00,600,21.8,5.2,15.2,70.6,24461,1239
3/1/2017 22:30,600,22,3.5,9.9,49.1,24461,1229
3/1/2017 23:00,1,22,3.6,10,70.6,23469,1226
3/1/2017 23:30,1,22,3.7,9.9,49.1,23469,1175
4/1/2017 0:00,1,22,3.7,10,70.6,23872,130
4/1/2017 0:30,1,22,3.7,9.9,49.1,23872,129
4/1/2017 1:00,1,21.6,3.8,6.8,70.6,23568,127
4/1/2017 1:30,1,22,3.7,9.9,49.1,23568,126
4/1/2017 2:00,1,22,3.8,10,70.6,23165,126
4/1/2017 2:30,1,21,3.9,6.1,25,23165,126
4/1/2017 3:00,1,21,3.7,5.1,59.1,23430,125
4/1/2017 3:30,1,21,3.7,5.1,25,23430,125
4/1/2017 4:00,1,20.6,3.7,4.5,59.1,23579,125
4/1/2017 4:30,1,21,3.8,6.1,25,23579,125
4/1/2017 5:00,1,21,3.6,6,59.1,23774,125
4/1/2017 5:30,1,21,3.7,6.1,25,23774,124
4/1/2017 6:00,1,21,3.7,5.1,59.1,24270,959
4/1/2017 6:30,1,22,3.9,4,25.9,24270,960
4/1/2017 7:00,1,21.3,3.6,6.1,71,25719,1093
4/1/2017 7:30,1,22,3.7,4,50,25719,965
4/1/2017 8:00,1,22,3.7,5,71,26970,999
4/1/2017 8:30,1,22,4,4.1,50,26970,1055
4/1/2017 9:00,465,22,3.7,5.9,71,28928,1004
4/1/2017 9:30,465,23,5.5,3,50,28928,1183
4/1/2017 10:00,1,22.5,5.5,6.7,76.3,29243,1206
4/1/2017 10:30,1,22,7.8,3.1,50,29243,1142
4/1/2017 11:00,1,22,5.6,3,71,27080,1177
4/1/2017 11:30,1,23,5.6,3,50,27080,1120
4/1/2017 12:00,1,23,5.5,3,71,27363,129
4/1/2017 12:30,1,23,7.4,4,50,27363,130
4/1/2017 13:00,500,23.6,6.3,7.2,76.3,28408,965
4/1/2017 13:30,500,23.9,9.4,5.9,50,28408,1054
4/1/2017 14:00,506,24,7.6,7.9,70.6,29516,1100
4/1/2017 14:30,506,23.9,9.2,7.9,49.1,29516,1142
4/1/2017 15:00,506,24,7.6,7,70.6,29791,140
4/1/2017 15:30,506,24,7.5,6.9,49.1,29791,142
4/1/2017 16:00,506,23.3,5.6,12,75.8,31482,1154
4/1/2017 16:30,506,22.9,5.6,5,49.1,31482,1780
4/1/2017 17:00,506,23,7.6,5,70.6,33600,1785
4/1/2017 17:30,506,22.9,7.6,5,50,33600,1789
4/1/2017 18:00,562,23,5.5,5,88.4,29917,1680
4/1/2017 18:30,562,22,5.6,3.1,86.6,29917,1776
4/1/2017 19:00,500,22.3,4.5,12,93.7,28256,1247
4/1/2017 19:30,500,22,5.3,4.1,50,28256,143
4/1/2017 20:00,506,22,5.4,4,71,27761,141
4/1/2017 20:30,506,22,3.6,2.1,50,27761,140
4/1/2017 21:00,506,22,3.7,2,71,26268,137
4/1/2017 21:30,506,22,5.3,2.1,50,26268,134
4/1/2017 22:00,510,21.7,7.4,6.7,76.3,24461,1239
4/1/2017 22:30,510,22,5.2,3.1,50,24461,1229
4/1/2017 23:00,506,22,5.4,3,71,23469,1226
4/1/2017 23:30,506,22,5.5,3.1,50,23469,1175
5/1/2017 0:00,500,21,5.4,4,71,23872,130
5/1/2017 0:30,500,22,5.3,4,50,23872,129
5/1/2017 1:00,1,21.6,5.3,6.7,76.3,23568,127
5/1/2017 1:30,1,22,5.3,3.1,50,23568,126
5/1/2017 2:00,1,21,3.6,4,88.4,23165,126
5/1/2017 2:30,1,21,3.5,3.1,86.6,23165,126
5/1/2017 3:00,1,22,3.6,3,88.4,23430,125
5/1/2017 3:30,1,21,3.5,3.1,86.6,23430,125
5/1/2017 4:00,1,21.2,3.5,6.7,93.7,23579,125
5/1/2017 4:30,1,21,3.5,3.1,86.6,23579,125
5/1/2017 5:00,500,21,1.8,3,88.4,23774,125
5/1/2017 5:30,500,21,1.9,3.1,86.6,23774,124
5/1/2017 6:00,506,22,1.8,3,88.4,24270,959
5/1/2017 6:30,506,22,1.8,5.9,86.6,24270,960
5/1/2017 7:00,1,21.2,1.8,6.7,93.7,25719,1093
5/1/2017 7:30,1,22,3.5,3,86.6,25719,965
5/1/2017 8:00,506,22,3.6,4,71,26970,999
5/1/2017 8:30,506,22,7.3,5.9,50,26970,1055
5/1/2017 9:00,562,23,7.5,6,71,28928,1004
5/1/2017 9:30,562,24,3.5,9.8,50,28928,1183
5/1/2017 10:00,600,24.1,3.5,15.2,76.3,29243,1206
5/1/2017 10:30,600,26,9.2,9.9,50,29243,1142
5/1/2017 11:00,506,26,7.6,9.9,71,27080,1177
5/1/2017 11:30,506,26.9,9.3,9.9,50,27080,1120
5/1/2017 12:00,1,26,5.4,9.9,71,27363,129
5/1/2017 12:30,1,25.9,5.6,9.9,50,27363,130
5/1/2017 13:00,505,25.3,4.6,15.2,71,28408,965
5/1/2017 13:30,505,25,9.4,9.9,50,28408,1054
5/1/2017 14:00,506,25,13,9.9,71,29516,1100
5/1/2017 14:30,506,24,13,7.9,50,29516,1142
5/1/2017 15:00,506,24,13,8,71,29791,140
5/1/2017 15:30,506,24,13,7.9,50,29791,142
5/1/2017 16:00,550,23.9,7.3,14.3,71,31482,1154
5/1/2017 16:30,550,24,11.4,7.9,49.1,31482,1780
5/1/2017 17:00,550,24,9.5,7.9,70.6,33600,1785
5/1/2017 17:30,550,24,13.1,7.9,49.1,33600,1789
5/1/2017 18:00,550,23,9.5,7.9,70.6,29917,1680
5/1/2017 18:30,550,23,9.6,7.9,49.1,29917,1776
5/1/2017 19:00,1,22.8,8.1,14.3,75.8,28256,1247
5/1/2017 19:30,1,23,9.6,7.9,49.1,28256,143
5/1/2017 20:00,506,23,9.4,7.9,70.6,27761,141
5/1/2017 20:30,506,22,7.8,7.9,49.1,27761,140
5/1/2017 21:00,550,22,9.4,7.9,70.6,26268,137
5/1/2017 21:30,550,23,7.8,7.9,49.1,26268,134
5/1/2017 22:00,506,21.9,5.5,15.2,75.8,24461,1239
5/1/2017 22:30,506,22,7.6,9.8,49.1,24461,1229
5/1/2017 23:00,1,22,7.6,9.9,70.6,23469,1226
5/1/2017 23:30,1,22,5.5,9.8,49.1,23469,1175
6/1/2017 0:00,200,22,7.6,9.9,70.6,23872,130
6/1/2017 0:30,200,22,9.3,9.8,49.1,23872,129
6/1/2017 1:00,506,21.7,6.3,15.2,75.8,23568,127
6/1/2017 1:30,506,22,9.2,9.8,49.1,23568,126
6/1/2017 2:00,506,22,7.5,9.9,70.6,23165,126
6/1/2017 2:30,506,22,7.4,9.8,49.1,23165,126
6/1/2017 3:00,200,22,9.2,9.9,70.6,23430,125
6/1/2017 3:30,200,22,9,9.8,25.9,23430,125
6/1/2017 4:00,1,21.5,7.4,15.2,76.3,23579,125
6/1/2017 4:30,1,22,9.1,9.8,50,23579,125
6/1/2017 5:00,200,22,9.2,5,71,23774,125
6/1/2017 5:30,200,22,9.2,5,50,23774,124
6/1/2017 6:00,1,22,9.3,5,71,24270,959
6/1/2017 6:30,1,22,7.6,3,50,24270,960
6/1/2017 7:00,506,21.1,7.6,11,93.2,25719,1093
6/1/2017 7:30,506,22,7.6,2.1,25,25719,965
6/1/2017 8:00,600,22,7.6,2.1,59.1,26970,999
6/1/2017 8:30,600,22,5.5,2.1,25.9,26970,1055
6/1/2017 9:00,620,22,5.4,4,59.6,28928,1004
6/1/2017 9:30,620,23,7.6,6,25.9,28928,1183
6/1/2017 10:00,600,22.9,3.6,12.9,64.8,29243,1206
6/1/2017 10:30,600,23.1,5.5,6,25.9,29243,1142
6/1/2017 11:00,600,24.1,7.6,6,59.6,27080,1177
6/1/2017 11:30,600,26,9.4,6,50,27080,1120
6/1/2017 12:00,600,25,12.9,6,71,27363,129
6/1/2017 12:30,600,26.9,11.2,7,50,27363,130
6/1/2017 13:00,600,25.5,8.8,13.8,71,28408,965
6/1/2017 13:30,600,26,9.2,7,50,28408,1054
6/1/2017 14:00,600,27,5.5,9,38.6,29516,1100
6/1/2017 14:30,600,25.9,7.7,8.9,25,29516,1142
6/1/2017 15:00,506,26,7.7,9,38.1,29791,140
6/1/2017 15:30,506,25.9,11.2,7,25,29791,142
6/1/2017 16:00,506,25.1,2.1,13.8,59.1,31482,1154
6/1/2017 16:30,506,25.9,11,7,25,31482,1780
6/1/2017 17:00,562,26,7.6,7,59.1,33600,1785
6/1/2017 17:30,562,24,7.5,6,25,33600,1789
6/1/2017 18:00,550,24,7.6,6,59.1,29917,1680
6/1/2017 18:30,550,24,7.6,6,25,29917,1776
6/1/2017 19:00,506,23.5,5.4,13.4,70.6,28256,1247
6/1/2017 19:30,506,23,7.4,6,25,28256,143
6/1/2017 20:00,562,24,5.4,6,59.1,27761,141
6/1/2017 20:30,562,24,5.5,6,25,27761,140
6/1/2017 21:00,506,23,1.9,7,59.1,26268,137
6/1/2017 21:30,506,23,1.8,5.1,25,26268,134
6/1/2017 22:00,506,22.9,3.5,13.4,59.1,24461,1239
6/1/2017 22:30,506,23,5.3,6,25,24461,1229
6/1/2017 23:00,500,23,5.3,7,59.1,23469,1226
6/1/2017 23:30,500,23,5.3,7,25,23469,1175
7/1/2017 0:00,500,23,7.5,7,59.1,23872,130
7/1/2017 0:30,500,22.9,9.1,6,25,23872,129
7/1/2017 1:00,300,22.4,7.1,13.5,59.7,23568,127
7/1/2017 1:30,300,22,9,6,25,23568,126
7/1/2017 2:00,300,22,9.3,6,59.1,23165,126
7/1/2017 2:30,300,21.9,7.4,6,25,23165,126
7/1/2017 3:00,300,22,7.5,4.1,59.1,23430,125
7/1/2017 3:30,300,22,7.4,5.1,25,23430,125
7/1/2017 4:00,300,21.7,5.3,12.9,59.1,23579,125
7/1/2017 4:30,300,22,5.3,6,25,23579,125
7/1/2017 5:00,300,22,3.5,6,59.1,23774,125
7/1/2017 5:30,300,22,3.6,6,25,23774,124
7/1/2017 6:00,1,22,7.5,5,59.1,24270,959
7/1/2017 6:30,1,22,5.2,3.1,49.1,24270,960
7/1/2017 7:00,465,22,5.4,3.1,70.6,25719,1093
7/1/2017 7:30,465,22,5.3,3.1,25,25719,965
7/1/2017 8:00,502,23,9.3,4,70.6,26970,999
7/1/2017 8:30,502,23,9.1,4.1,25,26970,1055
7/1/2017 9:00,500,24,9.3,6,38.1,28928,1004
7/1/2017 9:30,500,25,7.4,6,25,28928,1183
7/1/2017 10:00,502,25,9.2,6,70.6,29243,1206
7/1/2017 10:30,502,25,7.3,6,49.1,29243,1142
7/1/2017 11:00,300,26,7.4,7,59.1,27080,1177
7/1/2017 11:30,300,25.9,7.5,8,25,27080,1120
7/1/2017 12:00,1,26,9.3,8,38.1,27363,129
7/1/2017 12:30,1,25.9,5.6,8,25,27363,130
7/1/2017 13:00,200,26,11.2,8,59.1,28408,965
7/1/2017 13:30,200,25,11.1,8,25,28408,1054
7/1/2017 14:00,300,25,11.1,9.9,59.1,29516,1100
7/1/2017 14:30,300,25,11,9.9,25,29516,1142
7/1/2017 15:00,300,25,7.6,7,59.1,29791,140
7/1/2017 15:30,300,24,9.5,8,25,29791,142
7/1/2017 16:00,300,24,9.5,8,59.1,31482,1154
7/1/2017 16:30,300,24,9.6,7.9,25,31482,1780
7/1/2017 17:00,1,24,9.5,6,70.6,33600,1785
7/1/2017 17:30,1,24,7.9,6,49.1,33600,1789
7/1/2017 18:00,1,23,7.7,7,70.6,29917,1680
7/1/2017 18:30,1,23,7.9,7,49.1,29917,1776
7/1/2017 19:00,1,23,7.7,7,70.6,28256,1247
7/1/2017 19:30,1,23,7.9,7,49.1,28256,143
7/1/2017 20:00,1,23,5.5,6,70.6,27761,141
7/1/2017 20:30,1,23,5.7,6,49.1,27761,140
7/1/2017 21:00,1,23,7.7,6,70.6,26268,137
7/1/2017 21:30,1,23,7.6,6,49.1,26268,134
7/1/2017 22:00,1,23,7.6,6,70.6,24461,1239
7/1/2017 22:30,1,23,3.6,6,49.1,24461,1229
7/1/2017 23:00,1,23,3.7,5,70.6,23469,1226
7/1/2017 23:30,1,23,3.6,5,49.1,23469,1175
8/1/2017 0:00,1,23,3.6,4,70.6,23872,130
8/1/2017 0:30,1,23,3.6,4.1,49.1,23872,129
8/1/2017 1:00,1,23,3.6,4,70.6,23568,127
8/1/2017 1:30,1,23,3.6,4.1,49.1,23568,126
8/1/2017 2:00,1,22,3.6,4,70.6,23165,126
8/1/2017 2:30,1,22,3.5,4.1,49.1,23165,126
8/1/2017 3:00,1,23,3.6,4,70.6,23430,125
8/1/2017 3:30,1,23,3.5,4.1,49.1,23430,125
8/1/2017 4:00,1,22,3.5,4,70.6,23579,125
8/1/2017 4:30,1,22,3.6,4,50,23579,125
8/1/2017 5:00,1,23,3.6,4,70.6,23774,125
8/1/2017 5:30,1,23,3.5,4.1,49.1,23774,124
8/1/2017 6:00,1,22,3.5,5,70.6,24270,959
8/1/2017 6:30,1,22,0,5,25,24270,960
8/1/2017 7:00,1,23,3.5,3,70.6,25719,1093
8/1/2017 7:30,1,23,3.6,3.1,49.1,25719,965
8/1/2017 8:00,1,24,3.6,3.1,70.6,26970,999
8/1/2017 8:30,1,24,3.6,4.1,49.1,26970,1055
8/1/2017 9:00,1,24,5.4,4.1,70.6,28928,1004
8/1/2017 9:30,1,25,5.5,5.1,49.1,28928,1183
8/1/2017 10:00,300,25,7.5,5.1,70.6,29243,1206
8/1/2017 10:30,300,25.9,4.1,6,50,29243,1142
8/1/2017 11:00,1,25,3.7,5.9,71,27080,1177
8/1/2017 11:30,1,26.8,7.6,5.9,50,27080,1120
8/1/2017 12:00,1,28,9.3,6,71,27363,129
8/1/2017 12:30,1,25.9,9.2,6.1,50,27363,130
8/1/2017 13:00,1,27,7.6,7,71,28408,965
8/1/2017 13:30,1,26.9,7.5,8,50,28408,1054
8/1/2017 14:00,1,26,5.3,8,71,29516,1100
8/1/2017 14:30,1,26,9,9.9,50,29516,1142
8/1/2017 15:00,1,25,9.4,10,71,29791,140
8/1/2017 15:30,1,24.9,13,8.9,50,29791,142
8/1/2017 16:00,1,25,14.8,9,71,31482,1154
8/1/2017 16:30,1,24.9,11,9,50,31482,1780
8/1/2017 17:00,1,25,7.5,10,59.6,33600,1785
8/1/2017 17:30,1,24,5.3,10,25.9,33600,1789
8/1/2017 18:00,502,24,5.4,10,59.6,29917,1680
8/1/2017 18:30,502,24,5.3,10,25.9,29917,1776
8/1/2017 19:00,1,24,5.4,10,59.6,28256,1247
8/1/2017 19:30,1,23,5.3,10,25.9,28256,143
8/1/2017 20:00,1,23,5.3,10,59.6,27761,141
8/1/2017 20:30,1,23,5.2,10,25.9,27761,140
8/1/2017 21:00,1,23,5.3,10,59.6,26268,137
8/1/2017 21:30,1,23,3.5,10,25.9,26268,134
8/1/2017 22:00,1,23,5.3,7.1,59.6,24461,1239
8/1/2017 22:30,1,23,7.4,7.1,25.9,24461,1229
8/1/2017 23:00,1,23,5.3,6.1,59.6,23469,1226
8/1/2017 23:30,1,23,3.5,6.1,25.9,23469,1175
9/1/2017 0:00,1,23,5.3,6.1,59.6,23872,130
9/1/2017 0:30,1,22,5.2,6.1,25.9,23872,129
9/1/2017 1:00,1,22,5.3,5.1,59.6,23568,127
9/1/2017 1:30,1,22,5.2,4.2,25.9,23568,126
9/1/2017 2:00,1,22,3.5,4.1,59.6,23165,126
9/1/2017 2:30,1,22,5.2,4.2,25.9,23165,126
9/1/2017 3:00,1,22,5.3,4.1,59.6,23430,125
9/1/2017 3:30,1,22,3.5,4.2,25.9,23430,125
9/1/2017 4:00,1,22,7.4,4.1,59.6,23579,125
9/1/2017 4:30,1,22,7.4,4.2,25.9,23579,125
9/1/2017 5:00,1,22,7.5,4.1,59.6,23774,125
9/1/2017 5:30,1,22,5.3,4.2,25.9,23774,124
9/1/2017 6:00,1,22,5.5,3.1,59.6,24270,959
9/1/2017 6:30,1,22,5.2,3,25.9,24270,960
9/1/2017 7:00,508,22,3.6,2.1,71,25719,1093
9/1/2017 7:30,508,22,0.1,1.1,50,25719,965
9/1/2017 8:00,610,22,3.6,2.1,71,26970,999
9/1/2017 8:30,610,23,3.6,4.1,50,26970,1055
9/1/2017 9:00,600,23,3.6,5,71,28928,1004
9/1/2017 9:30,600,23,3.6,5.1,50,28928,1183
9/1/2017 10:00,508,25,3.5,7,71,29243,1206
9/1/2017 10:30,508,26,3.7,9.9,50,29243,1142
9/1/2017 11:00,500,27,3.7,9.9,70.6,27080,1177
9/1/2017 11:30,500,27,7.6,9.9,49.1,27080,1120
9/1/2017 12:00,1,29,14.7,10,70.6,27363,129
9/1/2017 12:30,1,27,16.4,9.9,49.1,27363,130
9/1/2017 13:00,500,27,14.3,15.2,70.6,28408,965
9/1/2017 13:30,500,27.9,18,9.9,49.1,28408,1054
9/1/2017 14:00,508,27,20.4,10,49.6,29516,1100
9/1/2017 14:30,508,26,21.8,9.9,50,29516,1142
9/1/2017 15:00,597.2,26,20.4,10,71,29791,140
9/1/2017 15:30,597.2,25.9,18.2,9.8,49.1,29791,142
9/1/2017 16:00,562,24.4,12.3,9,75.8,31482,1154
9/1/2017 16:30,562,24,10.9,9.8,49.1,31482,1780
9/1/2017 17:00,615,25,12.8,8,71,33600,1785
9/1/2017 17:30,615,24,10.8,8,50,33600,1789
9/1/2017 18:00,656,24,11,8,71,29917,1680
9/1/2017 18:30,656,24,9.1,8,50,29917,1776
9/1/2017 19:00,508,23.4,5.3,14.3,71,28256,1247
9/1/2017 19:30,508,24.9,9.1,8,50,28256,143
9/1/2017 20:00,540,24,7.4,9.9,71,27761,141
9/1/2017 20:30,540,24,3.5,9.9,50,27761,140
9/1/2017 21:00,508,23,3.6,9.9,50,26268,137
9/1/2017 21:30,508,23,3.6,9.9,50,26268,134
9/1/2017 22:00,610,22.8,3.5,9.9,71,24461,1239
9/1/2017 22:30,610,23,3.5,9.9,50,24461,1229
9/1/2017 23:00,508,22,3.5,9.9,50,23469,1226
9/1/2017 23:30,508,22,3.5,9.9,50,23469,1175
10/1/2017 0:00,1,22,3.5,9.9,50,23872,130
10/1/2017 0:30,1,22,3.5,9.9,50,23872,129
10/1/2017 1:00,1,21.6,3.5,5.7,71,23568,127
10/1/2017 1:30,1,22,3.5,4.1,50,23568,126
10/1/2017 2:00,1,21,2,3,50,23165,126
10/1/2017 2:30,1,22,2,4,50,23165,126
10/1/2017 3:00,1,22,3.6,6.9,50,23430,125
10/1/2017 3:30,1,21,3.5,6.9,50,23430,125
10/1/2017 4:00,1,20.8,3.5,5.4,71,23579,125
10/1/2017 4:30,1,21,3.5,6.9,50,23579,125
10/1/2017 5:00,1,21,3.6,6.9,50,23774,125
10/1/2017 5:30,1,21,3.6,6.9,50,23774,124
10/1/2017 6:00,500,22,3.6,3,71,24270,959
