,phuTai,giaBien,DateTime
0,20198,478,01/01/2021 00:00:00
1,20198,488,01/01/2021 00:30:00
2,19692,488,01/01/2021 01:00:00
3,19692,488,01/01/2021 01:30:00
4,19581,513,01/01/2021 02:00:00
5,19581,470,01/01/2021 02:30:00
6,19527,488,01/01/2021 03:00:00
7,19527,1,01/01/2021 03:30:00
8,19634,0,01/01/2021 04:00:00
9,19634,1,01/01/2021 04:30:00
10,19566,341,01/01/2021 05:00:00
11,19566,1,01/01/2021 05:30:00
12,20573,932,01/01/2021 06:00:00
13,20573,640,01/01/2021 06:30:00
14,19792,1040,01/01/2021 07:00:00
15,19792,1132,01/01/2021 07:30:00
16,18757,1041,01/01/2021 08:00:00
17,18757,1082,01/01/2021 08:30:00
18,17895,1082,01/01/2021 09:00:00
19,17895,932,01/01/2021 09:30:00
20,18005,1,01/01/2021 10:00:00
21,18005,1,01/01/2021 10:30:00
22,16885,1,01/01/2021 11:00:00
23,16885,1,01/01/2021 11:30:00
24,16519,1082,01/01/2021 12:00:00
25,16519,1048,01/01/2021 12:30:00
26,17290,1048,01/01/2021 13:00:00
27,17290,1048,01/01/2021 13:30:00
28,18670,1132,01/01/2021 14:00:00
29,18670,1040,01/01/2021 14:30:00
30,21079,981,01/01/2021 15:00:00
31,21079,1,01/01/2021 15:30:00
32,23278,1128,01/01/2021 16:00:00
33,23278,1048,01/01/2021 16:30:00
34,26124,1630,01/01/2021 17:00:00
35,26124,1455,01/01/2021 17:30:00
36,23478,1455,01/01/2021 18:00:00
37,23478,1630,01/01/2021 18:30:00
38,22528,1168,01/01/2021 19:00:00
39,22528,731,01/01/2021 19:30:00
40,21551,708,01/01/2021 20:00:00
41,21551,1140,01/01/2021 20:30:00
42,20118,1035,01/01/2021 21:00:00
43,20118,553,01/01/2021 21:30:00
44,18458,553,01/01/2021 22:00:00
45,18458,553,01/01/2021 22:30:00
46,17406,553,01/01/2021 23:00:00
47,17406,513,01/01/2021 23:30:00
48,17020,488,01/02/2021 00:00:00
49,17020,1,01/02/2021 00:30:00
50,16788,1,01/02/2021 01:00:00
51,16788,1,01/02/2021 01:30:00
52,16684,1,01/02/2021 02:00:00
53,16684,1,01/02/2021 02:30:00
54,17140,1,01/02/2021 03:00:00
55,17140,1,01/02/2021 03:30:00
56,17972,1,01/02/2021 04:00:00
57,17972,463,01/02/2021 04:30:00
58,19422,463,01/02/2021 05:00:00
59,19422,463,01/02/2021 05:30:00
60,21977,947,01/02/2021 06:00:00
61,21977,950,01/02/2021 06:30:00
62,23773,986,01/02/2021 07:00:00
63,23773,1155,01/02/2021 07:30:00
64,23559,1082,01/02/2021 08:00:00
65,23559,1014,01/02/2021 08:30:00
66,23039,1,01/02/2021 09:00:00
67,23039,1,01/02/2021 09:30:00
68,21977,1,01/02/2021 10:00:00
69,21977,1,01/02/2021 10:30:00
70,19864,1,01/02/2021 11:00:00
71,19864,1048,01/02/2021 11:30:00
72,21309,1,01/02/2021 12:00:00
73,21309,956,01/02/2021 12:30:00
74,22743,1014,01/02/2021 13:00:00
75,22743,1014,01/02/2021 13:30:00
76,24198,981,01/02/2021 14:00:00
77,24198,942,01/02/2021 14:30:00
78,26481,1207,01/02/2021 15:00:00
79,26481,1326,01/02/2021 15:30:00
80,27919,1455,01/02/2021 16:00:00
81,27919,1455,01/02/2021 16:30:00
82,30078,1630,01/02/2021 17:00:00
83,30078,1630,01/02/2021 17:30:00
84,27165,1455,01/02/2021 18:00:00
85,27165,1501,01/02/2021 18:30:00
86,25779,1239,01/02/2021 19:00:00
87,25779,1352,01/02/2021 19:30:00
88,25113,1400,01/02/2021 20:00:00
89,25113,1529,01/02/2021 20:30:00
90,23484,1377,01/02/2021 21:00:00
91,23484,1326,01/02/2021 21:30:00
92,21761,1326,01/02/2021 22:00:00
93,21761,1201,01/02/2021 22:30:00
94,20862,1314,01/02/2021 23:00:00
95,20862,1207,01/02/2021 23:30:00
96,20248,1165,01/03/2021 00:00:00
97,20248,1119,01/03/2021 00:30:00
98,20095,1134,01/03/2021 01:00:00
99,20095,1134,01/03/2021 01:30:00
100,19822,1117,01/03/2021 02:00:00
101,19822,1073,01/03/2021 02:30:00
102,20084,1119,01/03/2021 03:00:00
103,20084,1128,01/03/2021 03:30:00
104,20355,1089,01/03/2021 04:00:00
105,20355,1089,01/03/2021 04:30:00
106,21015,1044,01/03/2021 05:00:00
107,21015,1211,01/03/2021 05:30:00
108,22964,1314,01/03/2021 06:00:00
109,22964,1326,01/03/2021 06:30:00
110,23171,1301,01/03/2021 07:00:00
111,23171,1132,01/03/2021 07:30:00
112,22841,1364,01/03/2021 08:00:00
113,22841,1132,01/03/2021 08:30:00
114,22568,1132,01/03/2021 09:00:00
115,22568,1192,01/03/2021 09:30:00
116,22118,1132,01/03/2021 10:00:00
117,22118,1132,01/03/2021 10:30:00
118,19688,1132,01/03/2021 11:00:00
119,19688,956,01/03/2021 11:30:00
120,19903,956,01/03/2021 12:00:00
121,19903,1048,01/03/2021 12:30:00
122,21305,1048,01/03/2021 13:00:00
123,21305,1014,01/03/2021 13:30:00
124,23038,1301,01/03/2021 14:00:00
125,23038,1132,01/03/2021 14:30:00
126,25623,1301,01/03/2021 15:00:00
127,25623,1192,01/03/2021 15:30:00
128,28718,1518,01/03/2021 16:00:00
129,28718,1326,01/03/2021 16:30:00
130,31161,1630,01/03/2021 17:00:00
131,31161,1630,01/03/2021 17:30:00
132,28294,1377,01/03/2021 18:00:00
133,28294,1513,01/03/2021 18:30:00
134,26766,1519,01/03/2021 19:00:00
135,26766,1519,01/03/2021 19:30:00
136,25948,1630,01/03/2021 20:00:00
137,25948,1630,01/03/2021 20:30:00
138,24233,1629,01/03/2021 21:00:00
139,24233,1519,01/03/2021 21:30:00
140,22187,1519,01/03/2021 22:00:00
141,22187,1377,01/03/2021 22:30:00
142,21282,1314,01/03/2021 23:00:00
143,21282,1310,01/03/2021 23:30:00
144,20846,1182,01/04/2021 00:00:00
145,20846,1172,01/04/2021 00:30:00
146,20581,1162,01/04/2021 01:00:00
147,20581,1134,01/04/2021 01:30:00
148,20561,1133,01/04/2021 02:00:00
149,20561,1132,01/04/2021 02:30:00
150,20780,1132,01/04/2021 03:00:00
151,20780,1134,01/04/2021 03:30:00
152,21719,1309,01/04/2021 04:00:00
153,21719,1319,01/04/2021 04:30:00
154,23808,1326,01/04/2021 05:00:00
155,23808,1377,01/04/2021 05:30:00
156,26482,1630,01/04/2021 06:00:00
157,26482,1629,01/04/2021 06:30:00
158,28904,1630,01/04/2021 07:00:00
159,28904,1630,01/04/2021 07:30:00
160,28715,1364,01/04/2021 08:00:00
161,28715,1301,01/04/2021 08:30:00
162,27800,865,01/04/2021 09:00:00
163,27800,1048,01/04/2021 09:30:00
164,27733,1048,01/04/2021 10:00:00
165,27733,791,01/04/2021 10:30:00
166,25043,1040,01/04/2021 11:00:00
167,25043,981,01/04/2021 11:30:00
168,26691,1014,01/04/2021 12:00:00
169,26691,1337,01/04/2021 12:30:00
170,29441,1546,01/04/2021 13:00:00
171,29441,1326,01/04/2021 13:30:00
172,30615,1352,01/04/2021 14:00:00
173,30615,1630,01/04/2021 14:30:00
174,32145,1630,01/04/2021 15:00:00
175,32145,1630,01/04/2021 15:30:00
176,34506,1630,01/04/2021 16:00:00
177,34506,1630,01/04/2021 16:30:00
178,35624,1630,01/04/2021 17:00:00
179,35624,1630,01/04/2021 17:30:00
180,32852,1630,01/04/2021 18:00:00
181,32852,1326,01/04/2021 18:30:00
182,31288,1277,01/04/2021 19:00:00
183,31288,1352,01/04/2021 19:30:00
184,29801,1483,01/04/2021 20:00:00
185,29801,1458,01/04/2021 20:30:00
186,27563,1352,01/04/2021 21:00:00
187,27563,1240,01/04/2021 21:30:00
188,26050,1245,01/04/2021 22:00:00
189,26050,1156,01/04/2021 22:30:00
190,24014,1018,01/04/2021 23:00:00
191,24014,934,01/04/2021 23:30:00
192,23284,1060,01/05/2021 00:00:00
193,23284,973,01/05/2021 00:30:00
194,23056,967,01/05/2021 01:00:00
195,23056,947,01/05/2021 01:30:00
196,22998,987,01/05/2021 02:00:00
197,22998,1026,01/05/2021 02:30:00
198,23111,1053,01/05/2021 03:00:00
199,23111,959,01/05/2021 03:30:00
200,23805,1112,01/05/2021 04:00:00
201,23805,1113,01/05/2021 04:30:00
202,25593,1191,01/05/2021 05:00:00
203,25593,1268,01/05/2021 05:30:00
204,27484,1229,01/05/2021 06:00:00
205,27484,1274,01/05/2021 06:30:00
206,30024,1326,01/05/2021 07:00:00
207,30024,1455,01/05/2021 07:30:00
208,30014,1630,01/05/2021 08:00:00
209,30014,1630,01/05/2021 08:30:00
210,28150,932,01/05/2021 09:00:00
211,28150,956,01/05/2021 09:30:00
212,27783,1132,01/05/2021 10:00:00
213,27783,859,01/05/2021 10:30:00
214,25340,1,01/05/2021 11:00:00
215,25340,1630,01/05/2021 11:30:00
216,26881,1014,01/05/2021 12:00:00
217,26881,1166,01/05/2021 12:30:00
218,29333,1630,01/05/2021 13:00:00
219,29333,1326,01/05/2021 13:30:00
220,30546,1630,01/05/2021 14:00:00
221,30546,1629,01/05/2021 14:30:00
222,32025,1630,01/05/2021 15:00:00
223,32025,1630,01/05/2021 15:30:00
224,33679,1630,01/05/2021 16:00:00
225,33679,1455,01/05/2021 16:30:00
226,36000,1630,01/05/2021 17:00:00
227,36000,1630,01/05/2021 17:30:00
228,32823,1630,01/05/2021 18:00:00
229,32823,1630,01/05/2021 18:30:00
230,31284,1326,01/05/2021 19:00:00
231,31284,1282,01/05/2021 19:30:00
232,30079,1630,01/05/2021 20:00:00
233,30079,1352,01/05/2021 20:30:00
234,27651,1326,01/05/2021 21:00:00
235,27651,1273,01/05/2021 21:30:00
236,26067,1294,01/05/2021 22:00:00
237,26067,1326,01/05/2021 22:30:00
238,24156,1267,01/05/2021 23:00:00
239,24156,1191,01/05/2021 23:30:00
240,23070,1191,01/06/2021 00:00:00
241,23070,1191,01/06/2021 00:30:00
242,23316,1134,01/06/2021 01:00:00
243,23316,1028,01/06/2021 01:30:00
244,23505,975,01/06/2021 02:00:00
245,23505,964,01/06/2021 02:30:00
246,23466,950,01/06/2021 03:00:00
247,23466,1057,01/06/2021 03:30:00
248,24048,1051,01/06/2021 04:00:00
249,24048,1134,01/06/2021 04:30:00
250,26285,1326,01/06/2021 05:00:00
251,26285,1134,01/06/2021 05:30:00
252,27768,1630,01/06/2021 06:00:00
253,27768,1630,01/06/2021 06:30:00
254,30202,1594,01/06/2021 07:00:00
255,30202,1630,01/06/2021 07:30:00
256,29743,1630,01/06/2021 08:00:00
257,29743,1630,01/06/2021 08:30:00
258,28791,883,01/06/2021 09:00:00
259,28791,856,01/06/2021 09:30:00
260,28239,966,01/06/2021 10:00:00
261,28239,918,01/06/2021 10:30:00
262,25715,1014,01/06/2021 11:00:00
263,25715,1040,01/06/2021 11:30:00
264,26865,918,01/06/2021 12:00:00
265,26865,1048,01/06/2021 12:30:00
266,29082,1594,01/06/2021 13:00:00
267,29082,1409,01/06/2021 13:30:00
268,30704,1629,01/06/2021 14:00:00
269,30704,1594,01/06/2021 14:30:00
270,32193,1364,01/06/2021 15:00:00
271,32193,1630,01/06/2021 15:30:00
272,34303,1629,01/06/2021 16:00:00
273,34303,1630,01/06/2021 16:30:00
274,36053,1630,01/06/2021 17:00:00
275,36053,1630,01/06/2021 17:30:00
276,32943,1526,01/06/2021 18:00:00
277,32943,1326,01/06/2021 18:30:00
278,31858,1086,01/06/2021 19:00:00
279,31858,967,01/06/2021 19:30:00
280,30270,1630,01/06/2021 20:00:00
281,30270,1326,01/06/2021 20:30:00
282,28594,1191,01/06/2021 21:00:00
283,28594,1057,01/06/2021 21:30:00
284,26374,1053,01/06/2021 22:00:00
285,26374,940,01/06/2021 22:30:00
286,24565,569,01/06/2021 23:00:00
287,24565,611,01/06/2021 23:30:00
288,24310,128,01/07/2021 00:00:00
289,24310,126,01/07/2021 00:30:00
290,23869,125,01/07/2021 01:00:00
291,23869,124,01/07/2021 01:30:00
292,23589,124,01/07/2021 02:00:00
293,23589,123,01/07/2021 02:30:00
294,23643,123,01/07/2021 03:00:00
295,23643,123,01/07/2021 03:30:00
296,24139,124,01/07/2021 04:00:00
297,24139,125,01/07/2021 04:30:00
298,25824,127,01/07/2021 05:00:00
299,25824,129,01/07/2021 05:30:00
300,27108,1085,01/07/2021 06:00:00
301,27108,1125,01/07/2021 06:30:00
302,30745,1175,01/07/2021 07:00:00
303,30745,1561,01/07/2021 07:30:00
304,31133,1785,01/07/2021 08:00:00
305,31133,1788,01/07/2021 08:30:00
306,31825,1568,01/07/2021 09:00:00
307,31825,1569,01/07/2021 09:30:00
308,31433,1279,01/07/2021 10:00:00
309,31433,1787,01/07/2021 10:30:00
310,29004,1272,01/07/2021 11:00:00
311,29004,1164,01/07/2021 11:30:00
312,29732,1017,01/07/2021 12:00:00
313,29732,1237,01/07/2021 12:30:00
314,31393,1530,01/07/2021 13:00:00
315,31393,1308,01/07/2021 13:30:00
316,32334,1153,01/07/2021 14:00:00
317,32334,1194,01/07/2021 14:30:00
318,33400,1284,01/07/2021 15:00:00
319,33400,1146,01/07/2021 15:30:00
320,33794,1792,01/07/2021 16:00:00
321,33794,1533,01/07/2021 16:30:00
322,36010,1794,01/07/2021 17:00:00
323,36010,1798,01/07/2021 17:30:00
324,31333,1534,01/07/2021 18:00:00
325,31333,1784,01/07/2021 18:30:00
326,29649,1751,01/07/2021 19:00:00
327,29649,1397,01/07/2021 19:30:00
328,29280,1459,01/07/2021 20:00:00
329,29280,1397,01/07/2021 20:30:00
330,27510,1213,01/07/2021 21:00:00
331,27510,145,01/07/2021 21:30:00
332,25682,1062,01/07/2021 22:00:00
333,25682,139,01/07/2021 22:30:00
334,24557,1126,01/07/2021 23:00:00
335,24557,1106,01/07/2021 23:30:00
336,24375,941,01/08/2021 00:00:00
337,24375,1028,01/08/2021 00:30:00
338,23791,1002,01/08/2021 01:00:00
339,23791,1014,01/08/2021 01:30:00
340,24096,998,01/08/2021 02:00:00
341,24096,1028,01/08/2021 02:30:00
342,24227,1066,01/08/2021 03:00:00
343,24227,1012,01/08/2021 03:30:00
344,24792,1004,01/08/2021 04:00:00
345,24792,968,01/08/2021 04:30:00
346,26637,1106,01/08/2021 05:00:00
347,26637,1106,01/08/2021 05:30:00
348,28787,1364,01/08/2021 06:00:00
349,28787,1192,01/08/2021 06:30:00
350,30614,1192,01/08/2021 07:00:00
351,30614,1630,01/08/2021 07:30:00
352,30890,1630,01/08/2021 08:00:00
353,30890,1630,01/08/2021 08:30:00
354,29971,1048,01/08/2021 09:00:00
355,29971,921,01/08/2021 09:30:00
356,28713,1132,01/08/2021 10:00:00
357,28713,900,01/08/2021 10:30:00
358,26222,1132,01/08/2021 11:00:00
359,26222,1132,01/08/2021 11:30:00
360,27393,1192,01/08/2021 12:00:00
361,27393,1594,01/08/2021 12:30:00
362,29353,1630,01/08/2021 13:00:00
363,29353,1630,01/08/2021 13:30:00
364,30804,1630,01/08/2021 14:00:00
365,30804,1630,01/08/2021 14:30:00
366,32511,1630,01/08/2021 15:00:00
367,32511,1630,01/08/2021 15:30:00
368,34175,1630,01/08/2021 16:00:00
369,34175,1630,01/08/2021 16:30:00
370,36358,1630,01/08/2021 17:00:00
371,36358,1630,01/08/2021 17:30:00
372,33539,1630,01/08/2021 18:00:00
373,33539,1630,01/08/2021 18:30:00
374,32155,1630,01/08/2021 19:00:00
375,32155,1069,01/08/2021 19:30:00
376,31090,1630,01/08/2021 20:00:00
377,31090,1630,01/08/2021 20:30:00
378,29066,1106,01/08/2021 21:00:00
379,29066,1028,01/08/2021 21:30:00
380,26985,933,01/08/2021 22:00:00
381,26985,846,01/08/2021 22:30:00
382,25061,896,01/08/2021 23:00:00
383,25061,1106,01/08/2021 23:30:00
384,24310,128,01/09/2021 00:00:00
385,24310,126,01/09/2021 00:30:00
386,23869,125,01/09/2021 01:00:00
387,23869,124,01/09/2021 01:30:00
388,23589,124,01/09/2021 02:00:00
389,23589,123,01/09/2021 02:30:00
390,23643,123,01/09/2021 03:00:00
391,23643,123,01/09/2021 03:30:00
392,24139,124,01/09/2021 04:00:00
393,24139,125,01/09/2021 04:30:00
394,25824,127,01/09/2021 05:00:00
395,25824,129,01/09/2021 05:30:00
396,27108,1085,01/09/2021 06:00:00
397,27108,1125,01/09/2021 06:30:00
398,30745,1175,01/09/2021 07:00:00
399,30745,1561,01/09/2021 07:30:00
400,31133,1785,01/09/2021 08:00:00
401,31133,1788,01/09/2021 08:30:00
402,31825,1568,01/09/2021 09:00:00
403,31825,1569,01/09/2021 09:30:00
404,31433,1279,01/09/2021 10:00:00
405,31433,1787,01/09/2021 10:30:00
406,29004,1272,01/09/2021 11:00:00
407,29004,1164,01/09/2021 11:30:00
408,29732,1017,01/09/2021 12:00:00
409,29732,1237,01/09/2021 12:30:00
410,31393,1530,01/09/2021 13:00:00
411,31393,1308,01/09/2021 13:30:00
412,32334,1153,01/09/2021 14:00:00
413,32334,1194,01/09/2021 14:30:00
414,33400,1284,01/09/2021 15:00:00
415,33400,1146,01/09/2021 15:30:00
416,33794,1792,01/09/2021 16:00:00
417,33794,1533,01/09/2021 16:30:00
418,36010,1794,01/09/2021 17:00:00
419,36010,1798,01/09/2021 17:30:00
420,31333,1534,01/09/2021 18:00:00
421,31333,1784,01/09/2021 18:30:00
422,29649,1751,01/09/2021 19:00:00
423,29649,1397,01/09/2021 19:30:00
424,29280,1459,01/09/2021 20:00:00
425,29280,1397,01/09/2021 20:30:00
426,27510,1213,01/09/2021 21:00:00
427,27510,145,01/09/2021 21:30:00
428,25682,1062,01/09/2021 22:00:00
429,25682,139,01/09/2021 22:30:00
430,24557,1126,01/09/2021 23:00:00
431,24557,1106,01/09/2021 23:30:00
432,23425,1134,01/10/2021 00:00:00
433,23425,708,01/10/2021 00:30:00
434,23011,887,01/10/2021 01:00:00
435,23011,1,01/10/2021 01:30:00
436,23089,463,01/10/2021 02:00:00
437,23089,463,01/10/2021 02:30:00
438,22910,858,01/10/2021 03:00:00
439,22910,885,01/10/2021 03:30:00
440,23224,986,01/10/2021 04:00:00
441,23224,1003,01/10/2021 04:30:00
442,23329,1134,01/10/2021 05:00:00
443,23329,1028,01/10/2021 05:30:00
444,24829,891,01/10/2021 06:00:00
445,24829,463,01/10/2021 06:30:00
446,25270,1132,01/10/2021 07:00:00
447,25270,1626,01/10/2021 07:30:00
448,24771,1048,01/10/2021 08:00:00
449,24771,1014,01/10/2021 08:30:00
450,24675,1048,01/10/2021 09:00:00
451,24675,1014,01/10/2021 09:30:00
452,24202,1014,01/10/2021 10:00:00
453,24202,887,01/10/2021 10:30:00
454,21612,886,01/10/2021 11:00:00
455,21612,813,01/10/2021 11:30:00
456,21401,1,01/10/2021 12:00:00
457,21401,867,01/10/2021 12:30:00
458,22744,1048,01/10/2021 13:00:00
459,22744,1014,01/10/2021 13:30:00
460,24427,1364,01/10/2021 14:00:00
461,24427,1048,01/10/2021 14:30:00
462,26451,1132,01/10/2021 15:00:00
463,26451,1301,01/10/2021 15:30:00
464,29578,1409,01/10/2021 16:00:00
465,29578,1409,01/10/2021 16:30:00
466,32308,1630,01/10/2021 17:00:00
467,32308,1630,01/10/2021 17:30:00
468,29841,1630,01/10/2021 18:00:00
469,29841,1630,01/10/2021 18:30:00
470,28187,1326,01/10/2021 19:00:00
471,28187,1134,01/10/2021 19:30:00
472,26930,1100,01/10/2021 20:00:00
473,26930,1028,01/10/2021 20:30:00
474,25354,961,01/10/2021 21:00:00
475,25354,983,01/10/2021 21:30:00
476,23127,1134,01/10/2021 22:00:00
477,23127,1138,01/10/2021 22:30:00
478,21831,1037,01/10/2021 23:00:00
479,21831,968,01/10/2021 23:30:00
480,21492,882,01/11/2021 00:00:00
481,21492,315,01/11/2021 00:30:00
482,20907,462,01/11/2021 01:00:00
483,20907,462,01/11/2021 01:30:00
484,20974,462,01/11/2021 02:00:00
485,20974,462,01/11/2021 02:30:00
486,21123,462,01/11/2021 03:00:00
487,21123,463,01/11/2021 03:30:00
488,22015,462,01/11/2021 04:00:00
489,22015,867,01/11/2021 04:30:00
490,24606,858,01/11/2021 05:00:00
491,24606,917,01/11/2021 05:30:00
492,27454,1028,01/11/2021 06:00:00
493,27454,1082,01/11/2021 06:30:00
494,29723,1409,01/11/2021 07:00:00
495,29723,1630,01/11/2021 07:30:00
496,29229,1301,01/11/2021 08:00:00
497,29229,1048,01/11/2021 08:30:00
498,28183,873,01/11/2021 09:00:00
499,28183,867,01/11/2021 09:30:00
500,27498,887,01/11/2021 10:00:00
501,27498,867,01/11/2021 10:30:00
502,24772,813,01/11/2021 11:00:00
503,24772,1048,01/11/2021 11:30:00
504,25938,887,01/11/2021 12:00:00
505,25938,1301,01/11/2021 12:30:00
506,28463,1364,01/11/2021 13:00:00
507,28463,1132,01/11/2021 13:30:00
508,29912,1132,01/11/2021 14:00:00
509,29912,1132,01/11/2021 14:30:00
510,31837,986,01/11/2021 15:00:00
511,31837,1364,01/11/2021 15:30:00
512,33478,1136,01/11/2021 16:00:00
513,33478,1301,01/11/2021 16:30:00
514,36584,1630,01/11/2021 17:00:00
515,36584,1630,01/11/2021 17:30:00
516,33642,1602,01/11/2021 18:00:00
517,33642,1134,01/11/2021 18:30:00
518,32085,1096,01/11/2021 19:00:00
519,32085,1106,01/11/2021 19:30:00
520,30534,1134,01/11/2021 20:00:00
521,30534,1118,01/11/2021 20:30:00
522,28143,1020,01/11/2021 21:00:00
523,28143,823,01/11/2021 21:30:00
524,25950,463,01/11/2021 22:00:00
525,25950,1,01/11/2021 22:30:00
526,24428,1,01/11/2021 23:00:00
527,24428,1,01/11/2021 23:30:00
528,24060,986,01/12/2021 00:00:00
529,24060,808,01/12/2021 00:30:00
530,23434,854,01/12/2021 01:00:00
531,23434,618,01/12/2021 01:30:00
532,23116,708,01/12/2021 02:00:00
533,23116,708,01/12/2021 02:30:00
534,23289,618,01/12/2021 03:00:00
535,23289,833,01/12/2021 03:30:00
536,23919,708,01/12/2021 04:00:00
537,23919,708,01/12/2021 04:30:00
538,26147,919,01/12/2021 05:00:00
539,26147,891,01/12/2021 05:30:00
540,28492,1364,01/12/2021 06:00:00
541,28492,1364,01/12/2021 06:30:00
542,29861,1409,01/12/2021 07:00:00
543,29861,1301,01/12/2021 07:30:00
544,29083,1364,01/12/2021 08:00:00
545,29083,1364,01/12/2021 08:30:00
546,27608,818,01/12/2021 09:00:00
547,27608,1048,01/12/2021 09:30:00
548,26924,1048,01/12/2021 10:00:00
549,26924,1048,01/12/2021 10:30:00
550,24709,1014,01/12/2021 11:00:00
551,24709,1132,01/12/2021 11:30:00
552,25586,1048,01/12/2021 12:00:00
553,25586,1048,01/12/2021 12:30:00
554,27686,1048,01/12/2021 13:00:00
555,27686,1132,01/12/2021 13:30:00
556,29444,1364,01/12/2021 14:00:00
557,29444,1518,01/12/2021 14:30:00
558,31325,1364,01/12/2021 15:00:00
559,31325,1364,01/12/2021 15:30:00
560,32714,1364,01/12/2021 16:00:00
561,32714,1364,01/12/2021 16:30:00
562,35609,1364,01/12/2021 17:00:00
563,35609,1301,01/12/2021 17:30:00
564,33125,1213,01/12/2021 18:00:00
565,33125,1106,01/12/2021 18:30:00
566,31728,837,01/12/2021 19:00:00
567,31728,873,01/12/2021 19:30:00
568,30578,1134,01/12/2021 20:00:00
569,30578,1058,01/12/2021 20:30:00
570,27584,1027,01/12/2021 21:00:00
571,27584,873,01/12/2021 21:30:00
572,25302,1014,01/12/2021 22:00:00
573,25302,708,01/12/2021 22:30:00
574,23911,891,01/12/2021 23:00:00
575,23911,833,01/12/2021 23:30:00
576,23359,867,01/13/2021 00:00:00
577,23359,896,01/13/2021 00:30:00
578,22991,708,01/13/2021 01:00:00
579,22991,753,01/13/2021 01:30:00
580,22795,841,01/13/2021 02:00:00
581,22795,895,01/13/2021 02:30:00
582,23081,896,01/13/2021 03:00:00
583,23081,908,01/13/2021 03:30:00
584,23872,902,01/13/2021 04:00:00
585,23872,932,01/13/2021 04:30:00
586,26156,940,01/13/2021 05:00:00
587,26156,1061,01/13/2021 05:30:00
588,28626,1364,01/13/2021 06:00:00
589,28626,1630,01/13/2021 06:30:00
590,29826,1630,01/13/2021 07:00:00
591,29826,1364,01/13/2021 07:30:00
592,28959,1409,01/13/2021 08:00:00
593,28959,1301,01/13/2021 08:30:00
594,27597,873,01/13/2021 09:00:00
595,27597,1,01/13/2021 09:30:00
596,26786,813,01/13/2021 10:00:00
597,26786,1,01/13/2021 10:30:00
598,23642,867,01/13/2021 11:00:00
599,23642,964,01/13/2021 11:30:00
600,24919,866,01/13/2021 12:00:00
601,24919,867,01/13/2021 12:30:00
602,26923,1132,01/13/2021 13:00:00
603,26923,1048,01/13/2021 13:30:00
604,28574,1518,01/13/2021 14:00:00
605,28574,986,01/13/2021 14:30:00
606,30945,1048,01/13/2021 15:00:00
607,30945,1630,01/13/2021 15:30:00
608,32548,1630,01/13/2021 16:00:00
609,32548,1364,01/13/2021 16:30:00
610,35385,1409,01/13/2021 17:00:00
611,35385,1630,01/13/2021 17:30:00
612,32448,1364,01/13/2021 18:00:00
613,32448,1106,01/13/2021 18:30:00
614,30670,919,01/13/2021 19:00:00
615,30670,1032,01/13/2021 19:30:00
616,27693,1049,01/13/2021 20:00:00
617,27693,1040,01/13/2021 20:30:00
618,27104,1048,01/13/2021 21:00:00
619,27104,1,01/13/2021 21:30:00
620,25241,708,01/13/2021 22:00:00
621,25241,708,01/13/2021 22:30:00
622,23663,708,01/13/2021 23:00:00
623,23663,584,01/13/2021 23:30:00
624,24310,128,01/14/2021 00:00:00
625,24310,126,01/14/2021 00:30:00
626,23869,125,01/14/2021 01:00:00
627,23869,124,01/14/2021 01:30:00
628,23589,124,01/14/2021 02:00:00
629,23589,123,01/14/2021 02:30:00
630,23643,123,01/14/2021 03:00:00
631,23643,123,01/14/2021 03:30:00
632,24139,124,01/14/2021 04:00:00
633,24139,125,01/14/2021 04:30:00
634,25824,127,01/14/2021 05:00:00
635,25824,129,01/14/2021 05:30:00
636,27108,1085,01/14/2021 06:00:00
637,27108,1125,01/14/2021 06:30:00
638,30745,1175,01/14/2021 07:00:00
639,30745,1561,01/14/2021 07:30:00
640,31133,1785,01/14/2021 08:00:00
641,31133,1788,01/14/2021 08:30:00
642,31825,1568,01/14/2021 09:00:00
643,31825,1569,01/14/2021 09:30:00
644,31433,1279,01/14/2021 10:00:00
645,31433,1787,01/14/2021 10:30:00
646,29004,1272,01/14/2021 11:00:00
647,29004,1164,01/14/2021 11:30:00
648,29732,1017,01/14/2021 12:00:00
649,29732,1237,01/14/2021 12:30:00
650,31393,1530,01/14/2021 13:00:00
651,31393,1308,01/14/2021 13:30:00
652,32334,1153,01/14/2021 14:00:00
653,32334,1194,01/14/2021 14:30:00
654,33400,1284,01/14/2021 15:00:00
655,33400,1146,01/14/2021 15:30:00
656,33794,1792,01/14/2021 16:00:00
657,33794,1533,01/14/2021 16:30:00
658,36010,1794,01/14/2021 17:00:00
659,36010,1798,01/14/2021 17:30:00
660,31333,1534,01/14/2021 18:00:00
661,31333,1784,01/14/2021 18:30:00
662,29649,1751,01/14/2021 19:00:00
663,29649,1397,01/14/2021 19:30:00
664,29280,1459,01/14/2021 20:00:00
665,29280,1397,01/14/2021 20:30:00
666,27510,1213,01/14/2021 21:00:00
667,27510,145,01/14/2021 21:30:00
668,25682,1062,01/14/2021 22:00:00
669,25682,139,01/14/2021 22:30:00
670,24557,1126,01/14/2021 23:00:00
671,24557,1106,01/14/2021 23:30:00
672,24310,128,01/15/2021 00:00:00
673,24310,126,01/15/2021 00:30:00
674,23869,125,01/15/2021 01:00:00
675,23869,124,01/15/2021 01:30:00
