Date,SMP,Temperature,Wind Speed,Visibility,Cloud Cover,PhuTai,GiaBien
1/1/2020 16:00,1311,24.7,18.7,10,71,31482,1154
1/1/2020 16:30,1311,25,27.4,9.9,50,31482,1780
1/1/2020 17:00,1342.3,25,27.5,10,71,33600,1785
1/1/2020 17:30,1342.3,25,27.3,9.9,50,33600,1789
1/1/2020 18:00,1067.9,25,24,10,71,29917,1680
1/1/2020 18:30,1067.9,25,27.2,9.9,50,29917,1776
1/1/2020 19:00,976.8,24.3,14.2,15.2,71,28256,1247
1/1/2020 19:30,976.8,24,18,9.9,50,28256,143
1/1/2020 20:00,806.1,24,20.4,10,71,27761,141
1/1/2020 20:30,806.1,24,16.4,9.9,50,27761,140
1/1/2020 21:00,901,24,18.2,10,71,26268,137
1/1/2020 21:30,901,25,16.4,9.9,50,26268,134
1/1/2020 22:00,966.3,24,15.3,12.5,71,24461,1239
1/1/2020 22:30,966.3,24,16.4,6.1,50,24461,1229
1/1/2020 23:00,1003.1,24,12.9,6,71,23469,1226
1/1/2020 23:30,1003.1,24,16.3,6.1,50,23469,1175
2/1/2020 0:00,1018.3,23,16.4,6,71,23872,130
2/1/2020 0:30,1018.3,23,16.3,6.1,50,23872,129
2/1/2020 1:00,1342.3,22.8,10.9,8.6,71,23568,127
2/1/2020 1:30,1342.3,23,12.8,7,50,23568,126
2/1/2020 2:00,1342.3,24,7.6,7,71,23165,126
2/1/2020 2:30,1342.3,24,7.6,7,50,23165,126
2/1/2020 3:00,966.3,23,7.7,7,71,23430,125
2/1/2020 3:30,966.3,25,9.4,8,50,23430,125
2/1/2020 4:00,976.8,22.5,5.4,8.6,71,23579,125
2/1/2020 4:30,976.8,23,5.5,7,50,23579,125
2/1/2020 5:00,961.5,23,3.7,7,71,23774,125
2/1/2020 5:30,961.5,23,11,7,50,23774,124
2/1/2020 6:00,966.3,23,7.6,7,71,24270,959
2/1/2020 6:30,966.3,23,5.5,7,50,24270,960
2/1/2020 7:00,789.6,22.4,7.6,13.8,71,25719,1093
2/1/2020 7:30,789.6,23,3.8,6.1,50,25719,965
2/1/2020 8:00,982.1,23,3.8,5.1,71,26970,999
2/1/2020 8:30,982.1,23.1,2.1,5.1,50,26970,1055
2/1/2020 9:00,789.6,23.1,11.2,3.1,71,28928,1004
2/1/2020 9:30,789.6,24,2.3,7,50,28928,1183
2/1/2020 10:00,964,23.9,7.3,8.6,71,29243,1206
2/1/2020 10:30,964,25,14.8,7,50,29243,1142
2/1/2020 11:00,964,26,16.6,6,71,27080,1177
2/1/2020 11:30,964,25,16.5,5.1,50,27080,1120
2/1/2020 12:00,996.9,24.5,16.55,5.1,50,27363,129
2/1/2020 12:30,996.9,24,16.6,5.1,50,27363,130
2/1/2020 13:00,996.9,24,14.9,5.1,71,28408,965
2/1/2020 13:30,996.9,24,14.8,5.1,50,28408,1054
2/1/2020 14:00,1342.3,24,14.8,5.1,71,29516,1100
2/1/2020 14:30,1342.3,24,11.3,5.1,50,29516,1142
2/1/2020 15:00,1054.2,24,16.6,4.1,71,29791,140
2/1/2020 15:30,1054.2,24,18.2,5.1,50,29791,142
2/1/2020 16:00,964,24,13.1,4.1,71,31482,1154
2/1/2020 16:30,964,23,16.4,3.1,25.9,31482,1780
2/1/2020 17:00,1342.3,23,9.4,6,71,33600,1785
2/1/2020 17:30,1342.3,23,11.2,6,50,33600,1789
2/1/2020 18:00,1054.2,24,11.2,7,71,29917,1680
2/1/2020 18:30,1054.2,23,16.7,6,25.9,29917,1776
2/1/2020 19:00,1054.2,22.9,9.2,8.6,76.3,28256,1247
2/1/2020 19:30,1054.2,23,13,7,50,28256,143
2/1/2020 20:00,1054.2,23,11.2,4.1,71,27761,141
2/1/2020 20:30,1054.2,23,9.5,4.1,50,27761,140
2/1/2020 21:00,1054.2,23,14.7,5,71,26268,137
2/1/2020 21:30,1054.2,23,12.9,6,50,26268,134
2/1/2020 22:00,1054.2,22.5,7.2,8.1,76.3,24461,1239
2/1/2020 22:30,1054.2,23,9.3,6,50,24461,1229
2/1/2020 23:00,789.6,23,9.4,6,71,23469,1226
2/1/2020 23:30,789.6,23,5.5,4.1,50,23469,1175
3/1/2020 0:00,964,23,7.6,4.1,71,23872,130
3/1/2020 0:30,964,22.1,11.1,5.1,50,23872,129
3/1/2020 1:00,964,21.9,7.1,8.1,76.3,23568,127
3/1/2020 1:30,964,22,3.7,5.1,50,23568,126
3/1/2020 2:00,900,22,3.7,5,71,23165,126
3/1/2020 2:30,900,24,9.4,7,50,23165,126
3/1/2020 3:00,1342.3,22,9.4,7,59.6,23430,125
3/1/2020 3:30,1342.3,22,2,7,25.9,23430,125
3/1/2020 4:00,1304,21.8,3.7,8.6,71,23579,125
3/1/2020 4:30,1304,24,9.4,6,50,23579,125
3/1/2020 5:00,1092.2,22,3.7,5,71,23774,125
3/1/2020 5:30,1092.2,22,3.7,4.1,50,23774,124
3/1/2020 6:00,789.6,22,3.6,5,71,24270,959
3/1/2020 6:30,789.6,22,5.6,4.1,50,24270,960
3/1/2020 7:00,1342.3,21.8,3.7,6.7,76.3,25719,1093
3/1/2020 7:30,1342.3,22,3.9,6,50,25719,965
3/1/2020 8:00,1054.2,23,3.8,6,71,26970,999
3/1/2020 8:30,1054.2,23,5.4,4.1,50,26970,1055
3/1/2020 9:00,1092.2,23,5.5,6,71,28928,1004
3/1/2020 9:30,1092.2,23.1,5.7,7,50,28928,1183
3/1/2020 10:00,1092.2,23.8,4.6,9.1,75.8,29243,1206
3/1/2020 10:30,1092.2,25,3.9,9.9,49.1,29243,1142
3/1/2020 11:00,1054.2,26,5.6,10,70.6,27080,1177
3/1/2020 11:30,1054.2,25,20.3,9.9,49.1,27080,1120
3/1/2020 12:00,1062.7,27,18.3,10,70.6,27363,129
3/1/2020 12:30,1062.7,26.9,18.2,9.9,49.1,27363,130
3/1/2020 13:00,1342.3,26.3,15.3,15.2,70.6,28408,965
3/1/2020 13:30,1342.3,26.8,20.3,9.8,49.1,28408,1054
3/1/2020 14:00,1068.4,27.9,22,9.9,59.1,29516,1100
3/1/2020 14:30,1068.4,27.8,21.5,9.9,25,29516,1142
3/1/2020 15:00,990.4,27,22,9.9,38.6,29791,140
3/1/2020 15:30,990.4,24.9,21.7,6.1,50,29791,142
3/1/2020 16:00,1062.7,23.9,15.1,12,71,31482,1154
3/1/2020 16:30,1062.7,23,9.4,4.1,50,31482,1780
3/1/2020 17:00,1068.4,23,7.5,8,59.6,33600,1785
3/1/2020 17:30,1068.4,23,5.3,8,25.9,33600,1789
3/1/2020 18:00,1342.3,23,5.3,10,59.6,29917,1680
3/1/2020 18:30,1342.3,22.9,5.2,9.9,25.9,29917,1776
3/1/2020 19:00,1062.7,22.5,3.5,15.2,71,28256,1247
3/1/2020 19:30,1062.7,22,3.5,9.9,50,28256,143
3/1/2020 20:00,1327.7,22,3.6,10,71,27761,141
3/1/2020 20:30,1327.7,22,3.6,9.9,50,27761,140
3/1/2020 21:00,1342.3,22,3.6,9.9,71,26268,137
3/1/2020 21:30,1342.3,21,5.2,9.9,50,26268,134
3/1/2020 22:00,1300,20.8,5.2,15.2,71,24461,1239
3/1/2020 22:30,1300,21,5.3,9.9,25.9,24461,1229
3/1/2020 23:00,1062.7,22,3.6,9.9,59.6,23469,1226
3/1/2020 23:30,1062.7,22,3.5,9.9,25.9,23469,1175
4/1/2020 0:00,1342.3,21,3.6,9.9,59.6,23872,130
4/1/2020 0:30,1342.3,21,3.6,9.9,25.9,23872,129
4/1/2020 1:00,1342.3,20.7,1.8,15.2,59.6,23568,127
4/1/2020 1:30,1342.3,21,1.8,9.9,25.9,23568,126
4/1/2020 2:00,1062.7,21,1.8,9.9,59.6,23165,126
4/1/2020 2:30,1062.7,21,1.7,7.9,25.9,23165,126
4/1/2020 3:00,1342.3,21,1.8,8,59.6,23430,125
4/1/2020 3:30,1342.3,21,5.2,7.9,25.9,23430,125
4/1/2020 4:00,1062.7,20.8,5.4,7.2,59.6,23579,125
4/1/2020 4:30,1062.7,21,7.3,7.9,25.9,23579,125
4/1/2020 5:00,1062.7,21,3.5,8,59.6,23774,125
4/1/2020 5:30,1062.7,21,3.5,7.9,25.9,23774,124
4/1/2020 6:00,1062.7,21,5.3,7.9,59.6,24270,959
4/1/2020 6:30,1062.7,21,5.3,7.9,25.9,24270,960
4/1/2020 7:00,1062.7,20.8,3.6,8.1,64.8,25719,1093
4/1/2020 7:30,1062.7,22,3.6,6,25.9,25719,965
4/1/2020 8:00,1062.7,22,3.6,6,59.6,26970,999
4/1/2020 8:30,1062.7,23,5.3,9.9,50,26970,1055
4/1/2020 9:00,990.4,24,5.3,9.9,50,28928,1004
4/1/2020 9:30,990.4,25,5.3,9.9,50,28928,1183
4/1/2020 10:00,1068.4,26.2,8.2,15.2,71,29243,1206
4/1/2020 10:30,1068.4,26.9,11,9.9,50,29243,1142
4/1/2020 11:00,1010.8,29,11.1,10,50,27080,1177
4/1/2020 11:30,1010.8,28.8,16.3,9.9,50,27080,1120
4/1/2020 12:00,1010.8,28.9,14.7,10,50,27363,129
4/1/2020 12:30,1010.8,27.8,18,9.9,50,27363,130
4/1/2020 13:00,1010.8,27.6,15.2,15.2,71,28408,965
4/1/2020 13:30,1010.8,28.9,23.7,9.9,25.9,28408,1054
4/1/2020 14:00,1068.4,27,22.2,10,38.6,29516,1100
4/1/2020 14:30,1068.4,26,18.2,9.9,25.9,29516,1142
4/1/2020 15:00,990.4,26,18.2,10,59.6,29791,140
4/1/2020 15:30,990.4,25.9,18,9.9,25.9,29791,142
4/1/2020 16:00,990.4,25.7,10.4,15.2,59.6,31482,1154
4/1/2020 16:30,990.4,26.9,16.2,9.9,25,31482,1780
4/1/2020 17:00,1068.4,26,16.3,10,59.1,33600,1785
4/1/2020 17:30,1068.4,24.9,16.1,9.9,25,33600,1789
4/1/2020 18:00,1238.5,24,14.6,10,59.1,29917,1680
4/1/2020 18:30,1238.5,23,7.4,9.9,25,29917,1776
4/1/2020 19:00,1012,21.8,7.4,15.2,59.1,28256,1247
4/1/2020 19:30,1012,22,7.3,9.9,49.1,28256,143
4/1/2020 20:00,789,22,5.4,10,49.6,27761,141
4/1/2020 20:30,789,21,5.4,9.9,49.1,27761,140
4/1/2020 21:00,850,21,3.6,10,49.6,26268,137
4/1/2020 21:30,850,21,3.5,9.9,49.1,26268,134
4/1/2020 22:00,885,20.4,3.5,13.8,70.6,24461,1239
4/1/2020 22:30,885,21,5.2,7,50,24461,1229
4/1/2020 23:00,835,21,3.5,7,50,23469,1226
4/1/2020 23:30,835,21,3.6,7,50,23469,1175
5/1/2020 0:00,964.9,21,3.6,7,50,23872,130
5/1/2020 0:30,964.9,20,3.6,7,50,23872,129
5/1/2020 1:00,1012,19.8,3.6,13.8,71,23568,127
5/1/2020 1:30,1012,20,3.5,7,25.9,23568,126
5/1/2020 2:00,879,20,3.5,7,38.6,23165,126
5/1/2020 2:30,879,20,3.6,7,25.9,23165,126
5/1/2020 3:00,950,20,1.8,6,38.6,23430,125
5/1/2020 3:30,950,22,1.8,8,50,23430,125
5/1/2020 4:00,900,19.9,1.9,8.1,59.6,23579,125
5/1/2020 4:30,900,20,1.8,6.1,25.9,23579,125
5/1/2020 5:00,900,20,1.9,5.1,38.6,23774,125
5/1/2020 5:30,900,20,1.9,5.1,25.9,23774,124
5/1/2020 6:00,796.5,20,5.3,5.1,38.6,24270,959
5/1/2020 6:30,796.5,20,3.5,5,50,24270,960
5/1/2020 7:00,1,19.7,5.2,13.4,71,25719,1093
5/1/2020 7:30,1,22,5.3,9.9,25.9,25719,965
5/1/2020 8:00,796.4,24,3.6,9.9,38.6,26970,999
5/1/2020 8:30,796.4,25,5.2,9.9,25,26970,1055
5/1/2020 9:00,851,24,7.5,10,27.6,28928,1004
5/1/2020 9:30,851,26.9,7.4,9.9,25,28928,1183
5/1/2020 10:00,980,27.1,8.2,15.2,59.6,29243,1206
5/1/2020 10:30,980,27.9,9.4,9.9,25.9,29243,1142
5/1/2020 11:00,985,29,11.1,10,28,27080,1177
5/1/2020 11:30,985,28.8,18.2,9.9,25.9,27080,1120
5/1/2020 12:00,1095.9,29,18.2,10,28,27363,129
5/1/2020 12:30,1095.9,29.8,18.2,9.9,25.9,27363,130
5/1/2020 13:00,880,28,13.3,15.2,59.6,28408,965
5/1/2020 13:30,880,28.9,20.1,9.9,25.9,28408,1054
5/1/2020 14:00,1342.3,29,20.3,10,28,29516,1100
5/1/2020 14:30,1342.3,28.9,20.2,9.9,25.9,29516,1142
5/1/2020 15:00,1300,29,18.2,10,27.6,29791,140
5/1/2020 15:30,1300,28.8,18.2,9.9,25,29791,142
5/1/2020 16:00,1078.8,26.9,14.2,15.2,59.1,31482,1154
5/1/2020 16:30,1078.8,26.9,21.9,9.9,25,31482,1780
5/1/2020 17:00,900,26,20.4,10,27.6,33600,1785
5/1/2020 17:30,900,25,18,9.9,25,33600,1789
5/1/2020 18:00,805,24,14.6,10,27.6,29917,1680
5/1/2020 18:30,805,24,12.8,9.9,25,29917,1776
5/1/2020 19:00,807,23.3,10.9,15.2,59.1,28256,1247
5/1/2020 19:30,807,23,10.9,9.9,25,28256,143
5/1/2020 20:00,1,23,9.2,10,38.1,27761,141
5/1/2020 20:30,1,23,7.4,9.9,25,27761,140
5/1/2020 21:00,795,23,12.8,10,28,26268,137
5/1/2020 21:30,795,23,11,9.9,25.9,26268,134
5/1/2020 22:00,839,21.3,5.4,15.2,59.6,24461,1239
5/1/2020 22:30,839,21,5.3,9.9,25.9,24461,1229
5/1/2020 23:00,900,21,3.6,10,28,23469,1226
5/1/2020 23:30,900,21,3.5,9.9,25.9,23469,1175
6/1/2020 0:00,850,20.1,5.3,9.9,28,23872,130
6/1/2020 0:30,850,20.1,5.3,9.9,25.9,23872,129
6/1/2020 1:00,804,19.7,5.2,15.2,59.6,23568,127
6/1/2020 1:30,804,20,3.5,9.9,25.9,23568,126
6/1/2020 2:00,908,20,7.5,9.9,38.6,23165,126
6/1/2020 2:30,908,21,3.5,9.9,25.9,23165,126
6/1/2020 3:00,1189,21,3.5,9.9,59.6,23430,125
6/1/2020 3:30,1189,21,1.8,8,25.9,23430,125
6/1/2020 4:00,1300,19.9,3.5,19.6,88.8,23579,125
6/1/2020 4:30,1300,22,3.6,7,50,23579,125
6/1/2020 5:00,960.8,21,1.9,8,59.6,23774,125
6/1/2020 5:30,960.8,21,3.6,8,25.9,23774,124
6/1/2020 6:00,1189,21,1.9,8,59.6,24270,959
6/1/2020 6:30,1189,21,3.7,7,25.9,24270,960
6/1/2020 7:00,1189,20.3,4.5,13.4,59.1,25719,1093
6/1/2020 7:30,1189,21.1,3.5,8,25,25719,965
6/1/2020 8:00,1005.7,23.1,3.6,8,59.1,26970,999
6/1/2020 8:30,1005.7,24,3.5,9.9,25,26970,1055
6/1/2020 9:00,1050,27,3.7,10,59.1,28928,1004
6/1/2020 9:30,1050,26.9,7.4,9.9,25,28928,1183
6/1/2020 10:00,920,26.8,7.4,15.2,59.1,29243,1206
6/1/2020 10:30,920,29,7.4,9.9,25,29243,1142
6/1/2020 11:00,1342.3,29,3.6,10,27.6,27080,1177
6/1/2020 11:30,1342.3,28.9,7.5,10,25,27080,1120
6/1/2020 12:00,1300,28,7.6,10,27.6,27363,129
6/1/2020 12:30,1300,29,11.1,10,25,27363,130
6/1/2020 13:00,1325,28.4,11.8,15.3,59.1,28408,965
6/1/2020 13:30,1325,28.9,12.9,10,25,28408,1054
6/1/2020 14:00,1074.7,29,13,10,27.6,29516,1100
6/1/2020 14:30,1074.7,28.9,12.8,10,25,29516,1142
6/1/2020 15:00,1342.3,28,11.2,10,27.6,29791,140
6/1/2020 15:30,1342.3,28.9,11.3,10,25,29791,142
6/1/2020 16:00,1074.7,26.6,10,15.3,59.1,31482,1154
6/1/2020 16:30,1074.7,26.9,14.8,10,25,31482,1780
6/1/2020 17:00,868,26,14.7,10,27.6,33600,1785
6/1/2020 17:30,868,25,16.3,10,25,33600,1789
6/1/2020 18:00,1074.7,25,14.7,10,27.6,29917,1680
6/1/2020 18:30,1074.7,25,14.5,10,25,29917,1776
6/1/2020 19:00,1342,25,14.6,10,27.6,28256,1247
6/1/2020 19:30,1342,25,12.8,10,25,28256,143
6/1/2020 20:00,1249,24,11.1,10,38.1,27761,141
6/1/2020 20:30,1249,24,7.4,10,25,27761,140
6/1/2020 21:00,1342.3,24,5.4,10,38.1,26268,137
6/1/2020 21:30,1342.3,24,1.9,10,25.9,26268,134
6/1/2020 22:00,1325,23,1.8,10,28,24461,1239
6/1/2020 22:30,1325,22,3.7,9.9,25.9,24461,1229
6/1/2020 23:00,1065.4,21.1,3.6,7,28,23469,1226
6/1/2020 23:30,1065.4,21.1,3.5,4.1,25.9,23469,1175
7/1/2020 0:00,1068.6,21.1,3.6,5.1,28,23872,130
7/1/2020 0:30,1068.6,20.1,1.9,5.1,25.9,23872,129
7/1/2020 1:00,930,20.3,1.9,12.5,59.6,23568,127
7/1/2020 1:30,930,20.1,5.4,4.1,25.9,23568,126
7/1/2020 2:00,1074.7,21.1,7.5,5.1,28,23165,126
7/1/2020 2:30,1074.7,20.1,3.7,5.1,25.9,23165,126
7/1/2020 3:00,1074.7,20.1,7.5,5.1,28,23430,125
7/1/2020 3:30,1074.7,20.1,5.2,6.1,25.9,23430,125
7/1/2020 4:00,855,19.8,5.3,13.4,59.6,23579,125
7/1/2020 4:30,855,20.1,5.2,7,25.9,23579,125
7/1/2020 5:00,930,21,7.4,7,28,23774,125
7/1/2020 5:30,930,21,5.2,7,25,23774,124
7/1/2020 6:00,868,21,3.5,6,38.1,24270,959
7/1/2020 6:30,868,20,3.5,4.1,25,24270,960
7/1/2020 7:00,1073.1,20.2,3.5,12.9,59.1,25719,1093
7/1/2020 7:30,1073.1,23,3.5,5.1,25,25719,965
7/1/2020 8:00,1073.1,25,3.5,8,27.6,26970,999
7/1/2020 8:30,1073.1,26,3.5,9.9,25,26970,1055
7/1/2020 9:00,1002.2,27,3.6,9.9,27.6,28928,1004
7/1/2020 9:30,1002.2,27.9,3.7,9.9,25.9,28928,1183
7/1/2020 10:00,1002.2,27,5.5,15.2,59.6,29243,1206
7/1/2020 10:30,1002.2,28.9,5.5,9.9,25.9,29243,1142
7/1/2020 11:00,1342.3,30,5.4,10,27.6,27080,1177
7/1/2020 11:30,1342.3,29.9,9.3,10,25,27080,1120
7/1/2020 12:00,1342.3,29,11.1,10,27.6,27363,129
7/1/2020 12:30,1342.3,29.9,12.8,10,25,27363,130
7/1/2020 13:00,1002.2,29,13.4,15.3,59.1,28408,965
7/1/2020 13:30,1002.2,28.9,18.2,10,25,28408,1054
7/1/2020 14:00,1071.8,29,18.3,10,38.1,29516,1100
7/1/2020 14:30,1071.8,28.9,20.3,10,25,29516,1142
7/1/2020 15:00,1342.3,29,20.5,10,49.6,29791,140
7/1/2020 15:30,1342.3,27.9,20.3,10,49.1,29791,142
7/1/2020 16:00,1342.3,26.1,14.2,15.3,70.6,31482,1154
7/1/2020 16:30,1342.3,26,18.2,9.9,49.1,31482,1780
7/1/2020 17:00,1150,26,16.5,10,71,33600,1785
7/1/2020 17:30,1150,25.9,16.4,9.9,49.1,33600,1789
7/1/2020 18:00,1341,26,12.9,10,70.6,29917,1680
7/1/2020 18:30,1341,25,14.6,9.9,49.1,29917,1776
7/1/2020 19:00,993.7,25.4,10.7,15.2,70.6,28256,1247
7/1/2020 19:30,993.7,25,14.4,9.9,49.1,28256,143
7/1/2020 20:00,976.3,25,14.7,10,70.6,27761,141
7/1/2020 20:30,976.3,25,16.2,9.9,49.1,27761,140
7/1/2020 21:00,1,25,16.4,10,70.6,26268,137
7/1/2020 21:30,1,25,14.4,9.9,50,26268,134
7/1/2020 22:00,834,24.5,5.4,15.2,71,24461,1239
7/1/2020 22:30,834,24,9.2,9.9,50,24461,1229
7/1/2020 23:00,880,25,9.3,10,71,23469,1226
7/1/2020 23:30,880,24.9,9.1,9.9,50,23469,1175
8/1/2020 0:00,799,24,5.4,10,50,23872,130
8/1/2020 0:30,799,24,5.3,9.9,50,23872,129
8/1/2020 1:00,970,23.6,5.2,15.2,71,23568,127
8/1/2020 1:30,970,23,5.2,9.9,50,23568,126
8/1/2020 2:00,1002.2,23,5.3,9.9,50,23165,126
8/1/2020 2:30,1002.2,23,3.5,9.9,50,23165,126
8/1/2020 3:00,839,23,3.5,9.9,50,23430,125
8/1/2020 3:30,839,23,3.5,9.9,50,23430,125
8/1/2020 4:00,816,21.8,3.6,15.2,71,23579,125
8/1/2020 4:30,816,22,3.6,9.8,50,23579,125
8/1/2020 5:00,976.3,22,5.4,6.9,50,23774,125
8/1/2020 5:30,976.3,22,5.3,5.9,50,23774,124
8/1/2020 6:00,976.3,21,5.3,6,50,24270,959
8/1/2020 6:30,976.3,22,5.3,5.9,50,24270,960
8/1/2020 7:00,1000,22.4,5.3,13.3,71,25719,1093
8/1/2020 7:30,1000,23.9,3.7,7.9,50,25719,965
8/1/2020 8:00,810,25,1.9,9.9,50,26970,999
8/1/2020 8:30,810,24.9,2.1,9.9,50,26970,1055
8/1/2020 9:00,785,25,3.6,9.9,70.6,28928,1004
8/1/2020 9:30,785,24.9,3.9,9.9,49.1,28928,1183
8/1/2020 10:00,700,25.5,4.5,15.2,64.8,29243,1206
8/1/2020 10:30,700,26.9,9.2,9.9,25,29243,1142
8/1/2020 11:00,550,27,7.5,10,59.6,27080,1177
8/1/2020 11:30,550,28,9.2,10,25,27080,1120
8/1/2020 12:00,839,28,7.5,10,59.6,27363,129
8/1/2020 12:30,839,28.9,7.4,10,25.9,27363,130
8/1/2020 13:00,820,28,14.6,10,59.6,28408,965
8/1/2020 13:30,820,27.9,16.2,10,25.9,28408,1054
8/1/2020 14:00,567.3,27,18.2,10,59.6,29516,1100
8/1/2020 14:30,567.3,26,16.2,10,25.9,29516,1142
8/1/2020 15:00,866,27,16.4,10,59.6,29791,140
8/1/2020 15:30,866,26.9,16.2,9.9,25.9,29791,142
8/1/2020 16:00,735.9,28,18.2,10,38.6,31482,1154
8/1/2020 16:30,735.9,26.9,20.1,9.9,25.9,31482,1780
8/1/2020 17:00,890,25,16.4,10,59.6,33600,1785
8/1/2020 17:30,890,25,14.6,9.9,25.9,33600,1789
8/1/2020 18:00,839,25,14.7,10,59.6,29917,1680
8/1/2020 18:30,839,25,12.8,9.9,25.9,29917,1776
8/1/2020 19:00,966.2,24.4,8,15.2,59.6,28256,1247
8/1/2020 19:30,966.2,25,11,9.9,25.9,28256,143
8/1/2020 20:00,1039.6,25,11.1,10,59.6,27761,141
8/1/2020 20:30,1039.6,25,12.7,9.9,25.9,27761,140
8/1/2020 21:00,1340,25,12.9,10,59.6,26268,137
8/1/2020 21:30,1340,25,9.3,9.9,25.9,26268,134
8/1/2020 22:00,1342.3,24.1,9.2,15.2,59.6,24461,1239
8/1/2020 22:30,1342.3,25,7.5,9.9,25.9,24461,1229
8/1/2020 23:00,1342,25,9.3,10,71,23469,1226
8/1/2020 23:30,1342,25,11,9.9,50,23469,1175
9/1/2020 0:00,860,25,9.2,10,71,23872,130
9/1/2020 0:30,860,24,5.3,9.9,50,23872,129
9/1/2020 1:00,650,23.4,3.6,15.2,71,23568,127
9/1/2020 1:30,650,23.9,1.9,9.9,25.9,23568,126
9/1/2020 2:00,966.2,23,3.6,9.9,59.6,23165,126
9/1/2020 2:30,966.2,23.9,3.5,9.9,25.9,23165,126
9/1/2020 3:00,993,23,3.5,9.9,59.6,23430,125
9/1/2020 3:30,993,23,1.7,9.9,25.9,23430,125
9/1/2020 4:00,993,21.9,3.5,15.2,59.6,23579,125
9/1/2020 4:30,993,22,3.5,7.9,25.9,23579,125
9/1/2020 5:00,993,22,3.6,8,59.6,23774,125
9/1/2020 5:30,993,22,3.7,7,25.9,23774,124
9/1/2020 6:00,990.1,22,5.4,7,59.6,24270,959
9/1/2020 6:30,990.1,22,2,6.9,25.9,24270,960
9/1/2020 7:00,1000,21.7,1.8,13.8,59.6,25719,1093
9/1/2020 7:30,1000,23.9,3.7,7,25.9,25719,965
9/1/2020 8:00,975,25,5.4,10,27.6,26970,999
9/1/2020 8:30,975,26.8,7.4,9.9,25,26970,1055
9/1/2020 9:00,900,28,7.5,10,27.6,28928,1004
9/1/2020 9:30,900,28.9,9.2,9.9,25,28928,1183
9/1/2020 10:00,900,28,5.4,15.2,59.6,29243,1206
9/1/2020 10:30,900,29.8,9.1,9.9,25.9,29243,1142
9/1/2020 11:00,950,31,11,10,28,27080,1177
9/1/2020 11:30,950,29.9,11,9.9,25.9,27080,1120
9/1/2020 12:00,975,29.85,13.6,9.9,25.9,27363,129
9/1/2020 12:30,975,29.8,16.2,9.9,25.9,27363,130
9/1/2020 13:00,876.3,27.9,12.3,15.2,59.6,28408,965
9/1/2020 13:30,876.3,28.8,17.9,9.9,25.9,28408,1054
9/1/2020 14:00,975,28,18.1,10,38.6,29516,1100
9/1/2020 14:30,975,27.9,17.9,9.9,25.9,29516,1142
9/1/2020 15:00,828,28,18.2,10,38.6,29791,140
9/1/2020 15:30,828,26.9,16.3,9.9,25.9,29791,142
9/1/2020 16:00,828,26.5,9.6,15.2,59.6,31482,1154
9/1/2020 16:30,828,25.9,16.3,9.9,25,31482,1780
9/1/2020 17:00,800,26,12.9,10,59.1,33600,1785
9/1/2020 17:30,800,25,14.6,9.9,25,33600,1789
9/1/2020 18:00,828,25,11.1,10,59.1,29917,1680
9/1/2020 18:30,828,25,12.6,9.9,25,29917,1776
9/1/2020 19:00,975,24.5,10.9,15.2,59.1,28256,1247
