,date time,SMP
169,04-01-2021 12:30,848
170,04-01-2021 13:00,1100
171,04-01-2021 13:30,1222.8
172,04-01-2021 14:00,1247.6
173,04-01-2021 14:30,1270.6
174,04-01-2021 15:00,1258.5
175,04-01-2021 15:30,1400
176,04-01-2021 16:00,1503.5
177,04-01-2021 16:30,1503.5
178,04-01-2021 17:00,1503.5
179,04-01-2021 17:30,1503.5
180,04-01-2021 18:00,1503.5
181,04-01-2021 18:30,1503.5
182,04-01-2021 19:00,1247.6
183,04-01-2021 19:30,1222.8
184,04-01-2021 20:00,1247.6
185,04-01-2021 20:30,1400
186,04-01-2021 21:00,1310
187,04-01-2021 21:30,1400
188,04-01-2021 22:00,1258.5
189,04-01-2021 22:30,1222.8
190,04-01-2021 23:00,1044.5
191,04-01-2021 23:30,1000
192,05-01-2021 0:00,1044.5
193,05-01-2021 0:30,1000
194,05-01-2021 1:00,1000
195,05-01-2021 1:30,1000
196,05-01-2021 2:00,1000
197,05-01-2021 2:30,1000
198,05-01-2021 3:00,1000
199,05-01-2021 3:30,1044.5
200,05-01-2021 4:00,1044.5
201,05-01-2021 4:30,1044.5
202,05-01-2021 5:00,1046.1
203,05-01-2021 5:30,1075.8
204,05-01-2021 6:00,1204.2
205,05-01-2021 6:30,1222.8
206,05-01-2021 7:00,1247.6
207,05-01-2021 7:30,1270.6
208,05-01-2021 8:00,1258.5
209,05-01-2021 8:30,1200
210,05-01-2021 9:00,1046.1
211,05-01-2021 9:30,935.4
212,05-01-2021 10:00,850
213,05-01-2021 10:30,793
214,05-01-2021 11:00,600
215,05-01-2021 11:30,652.9
216,05-01-2021 12:00,800
217,05-01-2021 12:30,959.3
218,05-01-2021 13:00,1075.8
219,05-01-2021 13:30,1099
220,05-01-2021 14:00,1100
221,05-01-2021 14:30,1222.8
222,05-01-2021 15:00,1258.5
223,05-01-2021 15:30,1290
224,05-01-2021 16:00,1503.5
225,05-01-2021 16:30,1503.5
226,05-01-2021 17:00,1258.5
227,05-01-2021 17:30,1503.5
228,05-01-2021 18:00,1503.5
229,05-01-2021 18:30,1502
230,05-01-2021 19:00,1247.6
231,05-01-2021 19:30,1099
232,05-01-2021 20:00,1258.5
233,05-01-2021 20:30,1420
234,05-01-2021 21:00,1258.5
235,05-01-2021 21:30,1258.5
236,05-01-2021 22:00,1222.8
237,05-01-2021 22:30,1222.8
238,05-01-2021 23:00,1204.2
239,05-01-2021 23:30,1046.1
240,06-01-2021 0:00,1044.5
241,06-01-2021 0:30,1044.5
242,06-01-2021 1:00,1044.5
243,06-01-2021 1:30,1044.5
244,06-01-2021 2:00,1000
245,06-01-2021 2:30,935.4
246,06-01-2021 3:00,900
247,06-01-2021 3:30,950
248,06-01-2021 4:00,1044.5
249,06-01-2021 4:30,1044.5
250,06-01-2021 5:00,1046.1
251,06-01-2021 5:30,1050
252,06-01-2021 6:00,1247.6
253,06-01-2021 6:30,1400
254,06-01-2021 7:00,1300
255,06-01-2021 7:30,1260
256,06-01-2021 8:00,1222.8
257,06-01-2021 8:30,1099
258,06-01-2021 9:00,1190
259,06-01-2021 9:30,850
260,06-01-2021 10:00,800
261,06-01-2021 10:30,800
262,06-01-2021 11:00,653
263,06-01-2021 11:30,780
264,06-01-2021 12:00,800
265,06-01-2021 12:30,800
266,06-01-2021 13:00,891
267,06-01-2021 13:30,881.9
268,06-01-2021 14:00,892
269,06-01-2021 14:30,1044.5
270,06-01-2021 15:00,1046.1
271,06-01-2021 15:30,1099
272,06-01-2021 16:00,1100
273,06-01-2021 16:30,1240.9
274,06-01-2021 17:00,1222.8
275,06-01-2021 17:30,1503.5
276,06-01-2021 18:00,1502
277,06-01-2021 18:30,1247.6
278,06-01-2021 19:00,1099
279,06-01-2021 19:30,1044.5
280,06-01-2021 20:00,1222.8
281,06-01-2021 20:30,1247.6
282,06-01-2021 21:00,1150
283,06-01-2021 21:30,1046.1
284,06-01-2021 22:00,1044.5
285,06-01-2021 22:30,1000
286,06-01-2021 23:00,850
287,06-01-2021 23:30,800
288,07-01-2021 0:00,890
289,07-01-2021 0:30,890
290,07-01-2021 1:00,891
291,07-01-2021 1:30,890
292,07-01-2021 2:00,891
293,07-01-2021 2:30,890
294,07-01-2021 3:00,881.9
295,07-01-2021 3:30,890
296,07-01-2021 4:00,891
297,07-01-2021 4:30,891
298,07-01-2021 5:00,850
299,07-01-2021 5:30,891
300,07-01-2021 6:00,1020
301,07-01-2021 6:30,1046.1
302,07-01-2021 7:00,1046.1
303,07-01-2021 7:30,1046.1
304,07-01-2021 8:00,1020
305,07-01-2021 8:30,890
306,07-01-2021 9:00,790
307,07-01-2021 9:30,653
308,07-01-2021 10:00,652.9
309,07-01-2021 10:30,573.5
310,07-01-2021 11:00,573.5
311,07-01-2021 11:30,652.9
312,07-01-2021 12:00,680
313,07-01-2021 12:30,652.9
314,07-01-2021 13:00,759
315,07-01-2021 13:30,790
316,07-01-2021 14:00,790
317,07-01-2021 14:30,795
318,07-01-2021 15:00,850
319,07-01-2021 15:30,967
320,07-01-2021 16:00,1050
321,07-01-2021 16:30,1222.8
322,07-01-2021 17:00,1200
323,07-01-2021 17:30,1222.8
324,07-01-2021 18:00,1258.5
325,07-01-2021 18:30,1222.8
326,07-01-2021 19:00,1044.5
327,07-01-2021 19:30,1044.5
328,07-01-2021 20:00,1200
329,07-01-2021 20:30,1258.5
330,07-01-2021 21:00,1222.8
331,07-01-2021 21:30,1222.8
332,07-01-2021 22:00,1044.5
333,07-01-2021 22:30,1020
334,07-01-2021 23:00,1044.5
335,07-01-2021 23:30,1020
336,08-01-2021 0:00,1020
337,08-01-2021 0:30,935.4
338,08-01-2021 1:00,850
339,08-01-2021 1:30,850
340,08-01-2021 2:00,847
341,08-01-2021 2:30,840
342,08-01-2021 3:00,840
343,08-01-2021 3:30,840
344,08-01-2021 4:00,935.4
345,08-01-2021 4:30,881.9
346,08-01-2021 5:00,934
347,08-01-2021 5:30,972
348,08-01-2021 6:00,1044.5
349,08-01-2021 6:30,1046.1
350,08-01-2021 7:00,1044.5
351,08-01-2021 7:30,1044.5
352,08-01-2021 8:00,1020
353,08-01-2021 8:30,1000
354,08-01-2021 9:00,805
355,08-01-2021 9:30,752
356,08-01-2021 10:00,747
357,08-01-2021 10:30,765
358,08-01-2021 11:00,730
359,08-01-2021 11:30,747
360,08-01-2021 12:00,742
361,08-01-2021 12:30,750
362,08-01-2021 13:00,747
363,08-01-2021 13:30,742
364,08-01-2021 14:00,780
365,08-01-2021 14:30,790
366,08-01-2021 15:00,800
367,08-01-2021 15:30,910
368,08-01-2021 16:00,1044.5
369,08-01-2021 16:30,1050
370,08-01-2021 17:00,1050
371,08-01-2021 17:30,1258.5
372,08-01-2021 18:00,1449
373,08-01-2021 18:30,1258.5
374,08-01-2021 19:00,1222.8
375,08-01-2021 19:30,1200
376,08-01-2021 20:00,1222.8
377,08-01-2021 20:30,1258.5
378,08-01-2021 21:00,1222.8
379,08-01-2021 21:30,1044.5
380,08-01-2021 22:00,1046.1
381,08-01-2021 22:30,1044.5
382,08-01-2021 23:00,1044.5
383,08-01-2021 23:30,1026.4
384,09-01-2021 0:00,1044.5
385,09-01-2021 0:30,1044.5
386,09-01-2021 1:00,1044.5
387,09-01-2021 1:30,1044.5
388,09-01-2021 2:00,1039
389,09-01-2021 2:30,1020
390,09-01-2021 3:00,1020
391,09-01-2021 3:30,1000
392,09-01-2021 4:00,1000
393,09-01-2021 4:30,948.3
394,09-01-2021 5:00,948.2
395,09-01-2021 5:30,948.3
396,09-01-2021 6:00,935.4
397,09-01-2021 6:30,948.3
398,09-01-2021 7:00,967
399,09-01-2021 7:30,1005
400,09-01-2021 8:00,990
401,09-01-2021 8:30,980
402,09-01-2021 9:00,935.4
403,09-01-2021 9:30,780
404,09-01-2021 10:00,780
405,09-01-2021 10:30,750
406,09-01-2021 11:00,653
407,09-01-2021 11:30,653
408,09-01-2021 12:00,652.9
409,09-01-2021 12:30,426.7
410,09-01-2021 13:00,652.9
411,09-01-2021 13:30,780
412,09-01-2021 14:00,812
413,09-01-2021 14:30,820
414,09-01-2021 15:00,892.7
415,09-01-2021 15:30,1044.5
416,09-01-2021 16:00,1046.1
417,09-01-2021 16:30,1100
418,09-01-2021 17:00,1099
419,09-01-2021 17:30,1258.5
420,09-01-2021 18:00,1258.5
421,09-01-2021 18:30,1143
422,09-01-2021 19:00,1044.5
423,09-01-2021 19:30,934
424,09-01-2021 20:00,1005
425,09-01-2021 20:30,1044.5
426,09-01-2021 21:00,1044.5
427,09-01-2021 21:30,1020
428,09-01-2021 22:00,1044.5
429,09-01-2021 22:30,1020
430,09-01-2021 23:00,1046.1
431,09-01-2021 23:30,1020
432,10-01-2021 0:00,1020
433,10-01-2021 0:30,967
434,10-01-2021 1:00,935.4
435,10-01-2021 1:30,800
436,10-01-2021 2:00,750
437,10-01-2021 2:30,750
438,10-01-2021 3:00,784
439,10-01-2021 3:30,750
440,10-01-2021 4:00,733.4
441,10-01-2021 4:30,750
442,10-01-2021 5:00,817
443,10-01-2021 5:30,892.7
444,10-01-2021 6:00,910
445,10-01-2021 6:30,980
446,10-01-2021 7:00,935.4
447,10-01-2021 7:30,847
448,10-01-2021 8:00,700
449,10-01-2021 8:30,1
450,10-01-2021 9:00,1
451,10-01-2021 9:30,1
452,10-01-2021 10:00,1
453,10-01-2021 10:30,1
454,10-01-2021 11:00,1
455,10-01-2021 11:30,1
456,10-01-2021 12:00,1
457,10-01-2021 12:30,1
458,10-01-2021 13:00,1
459,10-01-2021 13:30,1
460,10-01-2021 14:00,1
461,10-01-2021 14:30,1
462,10-01-2021 15:00,1
463,10-01-2021 15:30,1
464,10-01-2021 16:00,750
465,10-01-2021 16:30,990
466,10-01-2021 17:00,1222.8
467,10-01-2021 17:30,1503.5
468,10-01-2021 18:00,1503.5
469,10-01-2021 18:30,1222.8
470,10-01-2021 19:00,1100
471,10-01-2021 19:30,1046.1
472,10-01-2021 20:00,948.3
473,10-01-2021 20:30,911
474,10-01-2021 21:00,910
475,10-01-2021 21:30,818
476,10-01-2021 22:00,780
477,10-01-2021 22:30,800
478,10-01-2021 23:00,910
479,10-01-2021 23:30,817
480,11-01-2021 0:00,800
481,11-01-2021 0:30,426.7
482,11-01-2021 1:00,426.7
483,11-01-2021 1:30,426.7
484,11-01-2021 2:00,426.6
485,11-01-2021 2:30,426.6
486,11-01-2021 3:00,426.7
487,11-01-2021 3:30,426.7
488,11-01-2021 4:00,426.7
489,11-01-2021 4:30,426.7
490,11-01-2021 5:00,700
491,11-01-2021 5:30,800
492,11-01-2021 6:00,850
493,11-01-2021 6:30,967
494,11-01-2021 7:00,1000
495,11-01-2021 7:30,1044.5
496,11-01-2021 8:00,910
497,11-01-2021 8:30,804
498,11-01-2021 9:00,670
499,11-01-2021 9:30,1
500,11-01-2021 10:00,1
501,11-01-2021 10:30,1
502,11-01-2021 11:00,1
503,11-01-2021 11:30,1
504,11-01-2021 12:00,1
505,11-01-2021 12:30,1
506,11-01-2021 13:00,350
507,11-01-2021 13:30,426.7
508,11-01-2021 14:00,426.7
509,11-01-2021 14:30,426.6
510,11-01-2021 15:00,426.7
511,11-01-2021 15:30,770
512,11-01-2021 16:00,935.4
513,11-01-2021 16:30,1020
514,11-01-2021 17:00,1039
515,11-01-2021 17:30,1222.8
516,11-01-2021 18:00,1400
517,11-01-2021 18:30,1050
518,11-01-2021 19:00,944
519,11-01-2021 19:30,910
520,11-01-2021 20:00,1020
521,11-01-2021 20:30,1020
522,11-01-2021 21:00,948.2
523,11-01-2021 21:30,892.6
524,11-01-2021 22:00,750
525,11-01-2021 22:30,426.6
526,11-01-2021 23:00,426.5
527,11-01-2021 23:30,1
528,12-01-2021 0:00,570.5
529,12-01-2021 0:30,653
530,12-01-2021 1:00,738
531,12-01-2021 1:30,653
532,12-01-2021 2:00,653
533,12-01-2021 2:30,653
534,12-01-2021 3:00,652.9
535,12-01-2021 3:30,652.9
536,12-01-2021 4:00,652.9
537,12-01-2021 4:30,653
538,12-01-2021 5:00,738
539,12-01-2021 5:30,800
540,12-01-2021 6:00,890
541,12-01-2021 6:30,1000
542,12-01-2021 7:00,959.3
543,12-01-2021 7:30,910
544,12-01-2021 8:00,822
545,12-01-2021 8:30,800
546,12-01-2021 9:00,700
547,12-01-2021 9:30,426.7
548,12-01-2021 10:00,426.7
549,12-01-2021 10:30,570.5
550,12-01-2021 11:00,570.5
551,12-01-2021 11:30,426.7
552,12-01-2021 12:00,570.5
553,12-01-2021 12:30,570.5
554,12-01-2021 13:00,570.5
555,12-01-2021 13:30,570.5
556,12-01-2021 14:00,570.5
557,12-01-2021 14:30,652.9
558,12-01-2021 15:00,742
559,12-01-2021 15:30,770
560,12-01-2021 16:00,881.9
561,12-01-2021 16:30,1000
562,12-01-2021 17:00,1000
563,12-01-2021 17:30,1046.1
564,12-01-2021 18:00,1222.8
565,12-01-2021 18:30,1046.1
566,12-01-2021 19:00,910
567,12-01-2021 19:30,800
568,12-01-2021 20:00,946
569,12-01-2021 20:30,967
570,12-01-2021 21:00,946
571,12-01-2021 21:30,881.9
572,12-01-2021 22:00,881.9
573,12-01-2021 22:30,822
574,12-01-2021 23:00,800
575,12-01-2021 23:30,750
576,13-01-2021 0:00,804
577,13-01-2021 0:30,770
578,13-01-2021 1:00,800
579,13-01-2021 1:30,700
580,13-01-2021 2:00,750
581,13-01-2021 2:30,700
582,13-01-2021 3:00,700
583,13-01-2021 3:30,800
584,13-01-2021 4:00,804
585,13-01-2021 4:30,799
586,13-01-2021 5:00,805
587,13-01-2021 5:30,881.9
588,13-01-2021 6:00,972
589,13-01-2021 6:30,1022.1
590,13-01-2021 7:00,1022.1
591,13-01-2021 7:30,1000
592,13-01-2021 8:00,935.4
593,13-01-2021 8:30,876
594,13-01-2021 9:00,750
595,13-01-2021 9:30,426.7
596,13-01-2021 10:00,1
597,13-01-2021 10:30,1
598,13-01-2021 11:00,1
599,13-01-2021 11:30,1
600,13-01-2021 12:00,1
601,13-01-2021 12:30,1
602,13-01-2021 13:00,1
603,13-01-2021 13:30,1
604,13-01-2021 14:00,1
605,13-01-2021 14:30,1
606,13-01-2021 15:00,1
607,13-01-2021 15:30,700
608,13-01-2021 16:00,900
609,13-01-2021 16:30,967
610,13-01-2021 17:00,959.3
611,13-01-2021 17:30,1046.1
612,13-01-2021 18:00,1222.8
613,13-01-2021 18:30,1039
614,13-01-2021 19:00,901
615,13-01-2021 19:30,805
616,13-01-2021 20:00,901
617,13-01-2021 20:30,911
618,13-01-2021 21:00,911
619,13-01-2021 21:30,805
620,13-01-2021 22:00,770
621,13-01-2021 22:30,700
622,13-01-2021 23:00,804
623,13-01-2021 23:30,750
624,14-01-2021 0:00,750
625,14-01-2021 0:30,652.9
626,14-01-2021 1:00,653
627,14-01-2021 1:30,652.9
628,14-01-2021 2:00,652.9
629,14-01-2021 2:30,652.9
630,14-01-2021 3:00,570.5
631,14-01-2021 3:30,570.5
632,14-01-2021 4:00,570.5
633,14-01-2021 4:30,653
634,14-01-2021 5:00,725
635,14-01-2021 5:30,750
636,14-01-2021 6:00,912.5
637,14-01-2021 6:30,972
638,14-01-2021 7:00,912.5
639,14-01-2021 7:30,805
640,14-01-2021 8:00,805
641,14-01-2021 8:30,780
642,14-01-2021 9:00,653
643,14-01-2021 9:30,1
644,14-01-2021 10:00,1
645,14-01-2021 10:30,1
646,14-01-2021 11:00,1
647,14-01-2021 11:30,1
648,14-01-2021 12:00,345
649,14-01-2021 12:30,345
650,14-01-2021 13:00,426.7
651,14-01-2021 13:30,570.5
652,14-01-2021 14:00,426.7
653,14-01-2021 14:30,30
654,14-01-2021 15:00,570.5
655,14-01-2021 15:30,733.4
656,14-01-2021 16:00,762
657,14-01-2021 16:30,800
658,14-01-2021 17:00,805
659,14-01-2021 17:30,990
660,14-01-2021 18:00,1020
661,14-01-2021 18:30,927.6
662,14-01-2021 19:00,804
663,14-01-2021 19:30,750
664,14-01-2021 20:00,900
665,14-01-2021 20:30,927.7
666,14-01-2021 21:00,959.3
667,14-01-2021 21:30,890
668,14-01-2021 22:00,805
669,14-01-2021 22:30,750
670,14-01-2021 23:00,733.4
671,14-01-2021 23:30,733.4
672,15-01-2021 0:00,743
673,15-01-2021 0:30,733.4
674,15-01-2021 1:00,700
675,15-01-2021 1:30,653
676,15-01-2021 2:00,653
677,15-01-2021 2:30,725
678,15-01-2021 3:00,733.4
679,15-01-2021 3:30,804
680,15-01-2021 4:00,959.3
681,15-01-2021 4:30,972
682,15-01-2021 5:00,1000
683,15-01-2021 5:30,1046.1
684,15-01-2021 6:00,1100
685,15-01-2021 6:30,1100
686,15-01-2021 7:00,1022.1
687,15-01-2021 7:30,972
688,15-01-2021 8:00,805
689,15-01-2021 8:30,757
690,15-01-2021 9:00,652.9
691,15-01-2021 9:30,333.3
692,15-01-2021 10:00,450
693,15-01-2021 10:30,570.5
694,15-01-2021 11:00,570.5
695,15-01-2021 11:30,652.9
696,15-01-2021 12:00,653
697,15-01-2021 12:30,570.5
698,15-01-2021 13:00,1
699,15-01-2021 13:30,345
700,15-01-2021 14:00,570.5
701,15-01-2021 14:30,652.9
702,15-01-2021 15:00,648
703,15-01-2021 15:30,733.4
704,15-01-2021 16:00,800
705,15-01-2021 16:30,810
706,15-01-2021 17:00,881.9
707,15-01-2021 17:30,1000
708,15-01-2021 18:00,1046.1
709,15-01-2021 18:30,1222.8
710,15-01-2021 19:00,1000
711,15-01-2021 19:30,912.5
712,15-01-2021 20:00,1000
713,15-01-2021 20:30,1046.1
714,15-01-2021 21:00,967
715,15-01-2021 21:30,1046.1
716,15-01-2021 22:00,1046.1
717,15-01-2021 22:30,959.3
718,15-01-2021 23:00,900
719,15-01-2021 23:30,890
720,16-01-2021 0:00,881.9
721,16-01-2021 0:30,900
722,16-01-2021 1:00,910
723,16-01-2021 1:30,900
724,16-01-2021 2:00,850
725,16-01-2021 2:30,820
726,16-01-2021 3:00,800
727,16-01-2021 3:30,912.5
728,16-01-2021 4:00,1046.1
729,16-01-2021 4:30,1046.1
730,16-01-2021 5:00,1046.1
731,16-01-2021 5:30,1046.1
732,16-01-2021 6:00,1100
733,16-01-2021 6:30,1247.6
734,16-01-2021 7:00,1100
735,16-01-2021 7:30,1046.1
736,16-01-2021 8:00,890
737,16-01-2021 8:30,810
738,16-01-2021 9:00,750
739,16-01-2021 9:30,653
740,16-01-2021 10:00,570.5
741,16-01-2021 10:30,570.5
742,16-01-2021 11:00,570.5
743,16-01-2021 11:30,570.5
744,16-01-2021 12:00,550
745,16-01-2021 12:30,345
746,16-01-2021 13:00,1
747,16-01-2021 13:30,1
748,16-01-2021 14:00,345
749,16-01-2021 14:30,570.5
750,16-01-2021 15:00,728
751,16-01-2021 15:30,762
752,16-01-2021 16:00,950
753,16-01-2021 16:30,1000
754,16-01-2021 17:00,914
755,16-01-2021 17:30,1100
756,16-01-2021 18:00,1247.6
757,16-01-2021 18:30,1046.1
758,16-01-2021 19:00,912.5
759,16-01-2021 19:30,890
760,16-01-2021 20:00,914
761,16-01-2021 20:30,1046.1
762,16-01-2021 21:00,1100
763,16-01-2021 21:30,1100
764,16-01-2021 22:00,1099
765,16-01-2021 22:30,1046.1
766,16-01-2021 23:00,1050
767,16-01-2021 23:30,1044.5
768,17-01-2021 0:00,1050
769,17-01-2021 0:30,1099
770,17-01-2021 1:00,1099
771,17-01-2021 1:30,1099
772,17-01-2021 2:00,1099
773,17-01-2021 2:30,1099
774,17-01-2021 3:00,1099
775,17-01-2021 3:30,1099
776,17-01-2021 4:00,1099
777,17-01-2021 4:30,1099
778,17-01-2021 5:00,1050
779,17-01-2021 5:30,1046.1
780,17-01-2021 6:00,1050
781,17-01-2021 6:30,1050
782,17-01-2021 7:00,972
783,17-01-2021 7:30,888.9
784,17-01-2021 8:00,800
785,17-01-2021 8:30,500
786,17-01-2021 9:00,1
787,17-01-2021 9:30,450
788,17-01-2021 10:00,570.5
789,17-01-2021 10:30,570.5
790,17-01-2021 11:00,570.5
791,17-01-2021 11:30,500
792,17-01-2021 12:00,1
793,17-01-2021 12:30,1
794,17-01-2021 13:00,1
795,17-01-2021 13:30,1
796,17-01-2021 14:00,1
797,17-01-2021 14:30,345
798,17-01-2021 15:00,1
799,17-01-2021 15:30,725
800,17-01-2021 16:00,850
801,17-01-2021 16:30,1044.5
802,17-01-2021 17:00,1247.6
803,17-01-2021 17:30,1477.5
804,17-01-2021 18:00,1503.5
805,17-01-2021 18:30,1477.5
806,17-01-2021 19:00,1270.6
807,17-01-2021 19:30,1247.4
808,17-01-2021 20:00,1200
809,17-01-2021 20:30,1100
810,17-01-2021 21:00,1050
811,17-01-2021 21:30,1046.1
812,17-01-2021 22:00,1099
813,17-01-2021 22:30,1044.5
814,17-01-2021 23:00,1044.5
815,17-01-2021 23:30,950
816,18-01-2021 0:00,900
817,18-01-2021 0:30,870
818,18-01-2021 1:00,850
819,18-01-2021 1:30,820
820,18-01-2021 2:00,830
821,18-01-2021 2:30,850
822,18-01-2021 3:00,850
823,18-01-2021 3:30,850
824,18-01-2021 4:00,850
825,18-01-2021 4:30,850
826,18-01-2021 5:00,910
827,18-01-2021 5:30,989.5
828,18-01-2021 6:00,1046.1
829,18-01-2021 6:30,1099
830,18-01-2021 7:00,1046.1
831,18-01-2021 7:30,1000
832,18-01-2021 8:00,912.5
833,18-01-2021 8:30,800
834,18-01-2021 9:00,570.5
835,18-01-2021 9:30,1
836,18-01-2021 10:00,1
837,18-01-2021 10:30,1
838,18-01-2021 11:00,1
839,18-01-2021 11:30,1
840,18-01-2021 12:00,1
841,18-01-2021 12:30,1
842,18-01-2021 13:00,1
843,18-01-2021 13:30,1
844,18-01-2021 14:00,1
845,18-01-2021 14:30,1
846,18-01-2021 15:00,1
847,18-01-2021 15:30,570.5
848,18-01-2021 16:00,780
849,18-01-2021 16:30,881.9
850,18-01-2021 17:00,800
851,18-01-2021 17:30,950
852,18-01-2021 18:00,967
853,18-01-2021 18:30,912.5
854,18-01-2021 19:00,820
855,18-01-2021 19:30,800
856,18-01-2021 20:00,910
857,18-01-2021 20:30,1000
858,18-01-2021 21:00,1000
859,18-01-2021 21:30,914
860,18-01-2021 22:00,912.5
861,18-01-2021 22:30,911
862,18-01-2021 23:00,900
863,18-01-2021 23:30,850
864,19-01-2021 0:00,850
865,19-01-2021 0:30,820
866,19-01-2021 1:00,800
