Date,SMP,Temperature,Wind Speed,Visibility,Cloud Cover,PhuTai,GiaBien
1/3/2019 3:00,1.1,16.1,11,2.1,71,23430,125
1/3/2019 3:30,1.1,16.1,11,2.1,50,23430,125
1/3/2019 4:00,1,16.1,11.1,2.1,71,23579,125
1/3/2019 4:30,1,17,12.5,2.1,50,23579,125
1/3/2019 5:00,1.1,17,12.7,3.1,71,23774,125
1/3/2019 5:30,1.1,17,14.3,3.1,50,23774,124
1/3/2019 6:00,929.9,16.1,11,2.1,71,24270,959
1/3/2019 6:30,929.9,17,10.8,2.1,50,24270,960
1/3/2019 7:00,1007.9,17,14.6,2.1,71,25719,1093
1/3/2019 7:30,1007.9,17,14.4,2.2,50,25719,965
1/3/2019 8:00,1050,17,12.8,2.1,71,26970,999
1/3/2019 8:30,1050,17.1,10.9,2.2,50,26970,1055
1/3/2019 9:00,1007.9,17.1,14.5,2.1,71,28928,1004
1/3/2019 9:30,1007.9,17.1,12.6,2.3,50,28928,1183
1/3/2019 10:00,1007.9,17.6,8.7,6.8,76.3,29243,1206
1/3/2019 10:30,1007.9,18.1,11,2.3,50,29243,1142
1/3/2019 11:00,958.2,17.1,14.6,2.1,71,27080,1177
1/3/2019 11:30,958.2,17.1,12.6,3.2,50,27080,1120
1/3/2019 12:00,958.2,17.1,12.8,2.1,71,27363,129
1/3/2019 12:30,958.2,17.1,16.2,2.3,50,27363,130
1/3/2019 13:00,1007.9,17.7,13.3,6.3,76.3,28408,965
1/3/2019 13:30,1007.9,18.1,16,2.3,50,28408,1054
1/3/2019 14:00,1300,18.1,14.5,2.1,71,29516,1100
1/3/2019 14:30,1300,18.1,14.4,2.3,50,29516,1142
1/3/2019 15:00,1285.2,18.1,16.3,2.1,70.6,29791,140
1/3/2019 15:30,1285.2,18.1,14.4,2.3,49.1,29791,142
1/3/2019 16:00,1319,17.7,10.7,6.3,75.8,31482,1154
1/3/2019 16:30,1319,18.1,14.5,2.3,49.1,31482,1780
1/3/2019 17:00,1319,18,11.1,2.1,71,33600,1785
1/3/2019 17:30,1319,18,10.8,4.1,50,33600,1789
1/3/2019 18:00,1300,17.1,12.7,5.1,71,29917,1680
1/3/2019 18:30,1300,17.1,12.5,4.1,50,29917,1776
1/3/2019 19:00,960,17.8,7.8,7.2,76.3,28256,1247
1/3/2019 19:30,960,17.1,10.8,4.1,50,28256,143
1/3/2019 20:00,1007.9,17.1,9.2,4.1,71,27761,141
1/3/2019 20:30,1007.9,17.1,10.8,5.1,50,27761,140
1/3/2019 21:00,1200,17.1,11,6,71,26268,137
1/3/2019 21:30,1200,17.1,10.8,5.1,50,26268,134
1/3/2019 22:00,979.8,17.2,7,8.1,76.3,24461,1239
1/3/2019 22:30,979.8,17.1,10.9,4.1,50,24461,1229
1/3/2019 23:00,876,17.1,9.3,3.1,71,23469,1226
1/3/2019 23:30,876,17.1,10.8,3.1,50,23469,1175
1/4/2019 0:00,876,18,11,3,71,23872,130
1/4/2019 0:30,876,17.1,10.9,3.1,50,23872,129
1/4/2019 1:00,876,17.2,5.4,7.2,76.3,23568,127
1/4/2019 1:30,876,17.1,7.4,4,50,23568,126
1/4/2019 2:00,876,18,7.5,4,71,23165,126
1/4/2019 2:30,876,18,7.4,3.1,50,23165,126
1/4/2019 3:00,850,18,9.3,3,71,23430,125
1/4/2019 3:30,850,18,5.3,3.1,50,23430,125
1/4/2019 4:00,850,17.8,5.4,6.7,76.3,23579,125
1/4/2019 4:30,850,18,7.4,4,50,23579,125
1/4/2019 5:00,876,18,5.3,4,71,23774,125
1/4/2019 5:30,876,18,5.3,4,50,23774,124
1/4/2019 6:00,1023.7,18,5.3,4,71,24270,959
1/4/2019 6:30,1023.7,18,7.4,4,50,24270,960
1/4/2019 7:00,1319,18.5,5.4,7.2,76.3,25719,1093
1/4/2019 7:30,1319,18,7.4,2.2,49.1,25719,965
1/4/2019 8:00,1319,19.1,7.5,2.1,70.6,26970,999
1/4/2019 8:30,1319,19.1,7.4,2.3,49.1,26970,1055
1/4/2019 9:00,1319,19.1,9.2,4.1,70.6,28928,1004
1/4/2019 9:30,1319,19.1,10.9,5.2,49.1,28928,1183
1/4/2019 10:00,1050,19.1,7.1,7.3,64.4,29243,1206
1/4/2019 10:30,1050,19.1,10.9,4.2,25,29243,1142
1/4/2019 11:00,958.2,19.1,11,2.1,59.1,27080,1177
1/4/2019 11:30,958.2,20.1,9.4,2.3,25,27080,1120
1/4/2019 12:00,929.9,20.1,7.6,3.1,59.1,27363,129
1/4/2019 12:30,929.9,20.1,12.9,4.2,25,27363,130
1/4/2019 13:00,958.2,19.8,7.2,6.8,64.4,28408,965
1/4/2019 13:30,958.2,20.1,9.3,4.2,25,28408,1054
1/4/2019 14:00,1285.2,20.1,11.1,4.1,70.6,29516,1100
1/4/2019 14:30,1285.2,19.2,9.4,2.3,50,29516,1142
1/4/2019 15:00,1319,19.1,9.4,2.1,71,29791,140
1/4/2019 15:30,1319,19.1,9.4,3.2,50,29791,142
1/4/2019 16:00,1319,19.1,4.5,7.3,64.8,31482,1154
1/4/2019 16:30,1319,19.1,7.6,3.2,25.9,31482,1780
1/4/2019 17:00,1319,19.1,7.6,4.1,59.6,33600,1785
1/4/2019 17:30,1319,19.1,7.6,5.2,25,33600,1789
1/4/2019 18:00,1050,19.1,7.6,7.1,70.6,29917,1680
1/4/2019 18:30,1050,19.1,7.7,8.1,49.1,29917,1776
1/4/2019 19:00,929.9,19.4,7.6,9.1,75.8,28256,1247
1/4/2019 19:30,929.9,19.1,7.6,10,85.8,28256,143
1/4/2019 20:00,958.2,19.1,5.5,10,88,27761,141
1/4/2019 20:30,958.2,19.1,7.6,10,85.8,27761,140
1/4/2019 21:00,958.2,19.1,7.5,9,88,26268,137
1/4/2019 21:30,958.2,19.1,7.4,9,85.8,26268,134
1/4/2019 22:00,1000,19.1,5.5,9.5,93.2,24461,1239
1/4/2019 22:30,1000,19.1,5.5,9,85.8,24461,1229
1/4/2019 23:00,929.9,19,7.5,9,88.4,23469,1226
1/4/2019 23:30,929.9,19,7.5,4.2,86.6,23469,1175
1/5/2019 0:00,835,19,5.4,4.1,88.4,23872,130
1/5/2019 0:30,835,19,3.7,4.2,86.6,23872,129
1/5/2019 1:00,630,19.7,3.5,7.7,93.7,23568,127
1/5/2019 1:30,630,20,3.6,7.1,86.6,23568,126
1/5/2019 2:00,600,20,3.6,7.1,88.4,23165,126
1/5/2019 2:30,600,20,3.5,7.1,50,23165,126
1/5/2019 3:00,500,20,3.5,7.1,71,23430,125
1/5/2019 3:30,500,20,3.5,6.1,50,23430,125
1/5/2019 4:00,500,19.7,5.2,7.2,76.3,23579,125
1/5/2019 4:30,500,19,7.3,5.1,50,23579,125
1/5/2019 5:00,835,19,9.2,4.1,71,23774,125
1/5/2019 5:30,835,19.1,9.1,4.1,50,23774,124
1/5/2019 6:00,850,19.1,12.8,5.1,71,24270,959
1/5/2019 6:30,850,19.1,10.9,4.2,50,24270,960
1/5/2019 7:00,850,19.1,8.2,12.5,64.8,25719,1093
1/5/2019 7:30,850,19.1,5.6,2.3,49.1,25719,965
1/5/2019 8:00,958.2,20,5.5,2.1,70.6,26970,999
1/5/2019 8:30,958.2,20,11.2,2.3,49.1,26970,1055
1/5/2019 9:00,958.2,20.1,11.2,3.1,70.6,28928,1004
1/5/2019 9:30,958.2,20.1,5.4,3.2,49.1,28928,1183
1/5/2019 10:00,1100,19.8,4.6,6.8,75.8,29243,1206
1/5/2019 10:30,1100,20.1,7.7,4.1,49.1,29243,1142
1/5/2019 11:00,958.2,20.1,5.4,4.1,70.6,27080,1177
1/5/2019 11:30,958.2,20.2,9.4,4.1,49.1,27080,1120
1/5/2019 12:00,958.2,20.1,7.6,4.1,70.6,27363,129
1/5/2019 12:30,958.2,20.2,7.6,4.2,25,27363,130
1/5/2019 13:00,958.2,20.2,6.4,7.7,64.4,28408,965
1/5/2019 13:30,958.2,20.2,11.1,7.1,25,28408,1054
1/5/2019 14:00,958.2,21.1,7.6,5.1,59.1,29516,1100
1/5/2019 14:30,958.2,20.2,9.5,4.2,25,29516,1142
1/5/2019 15:00,950,20.1,7.6,4.1,59.1,29791,140
1/5/2019 15:30,950,20.2,5.5,5.2,25,29791,142
1/5/2019 16:00,929.9,20.1,5.5,7.7,64.4,31482,1154
1/5/2019 16:30,929.9,21.1,5.5,5.2,25,31482,1780
1/5/2019 17:00,850,20.1,9.4,6.1,70.6,33600,1785
1/5/2019 17:30,850,20.1,5.6,5.2,49.1,33600,1789
1/5/2019 18:00,958.2,20.1,5.5,4.1,70.6,29917,1680
1/5/2019 18:30,958.2,20.1,5.5,6.1,49.1,29917,1776
1/5/2019 19:00,950,20.1,5.5,8.1,76.3,28256,1247
1/5/2019 19:30,950,20.1,5.6,6.1,49.1,28256,143
1/5/2019 20:00,958.2,20.1,9.4,6,70.6,27761,141
1/5/2019 20:30,958.2,20.1,5.5,6.1,49.1,27761,140
1/5/2019 21:00,950,20,7.6,6,70.6,26268,137
1/5/2019 21:30,950,21,5.5,8,49.1,26268,134
1/5/2019 22:00,979.8,20.1,7.5,8.6,75.8,24461,1239
1/5/2019 22:30,979.8,20.1,1.9,7,49.1,24461,1229
1/5/2019 23:00,958.2,20.1,3.6,6,70.6,23469,1226
1/5/2019 23:30,958.2,20,1.9,6.1,49.1,23469,1175
1/6/2019 0:00,958.2,20,5.4,6,70.6,23872,130
1/6/2019 0:30,958.2,20,5.3,7,49.1,23872,129
1/6/2019 1:00,950,20.1,5.4,8.6,75.8,23568,127
1/6/2019 1:30,950,21,3.7,7,49.1,23568,126
1/6/2019 2:00,850,20.1,5.4,6,70.6,23165,126
1/6/2019 2:30,850,20.1,3.7,6.1,49.1,23165,126
1/6/2019 3:00,850,21,7.5,6,70.6,23430,125
1/6/2019 3:30,850,20,3.5,6.1,49.1,23430,125
1/6/2019 4:00,849.5,20.1,3.5,7.7,75.8,23579,125
1/6/2019 4:30,849.5,20,1.8,5.1,49.1,23579,125
1/6/2019 5:00,850,20,1.8,4.1,70.6,23774,125
1/6/2019 5:30,850,20,3.6,4.1,49.1,23774,124
1/6/2019 6:00,850,20,3.6,3.1,70.6,24270,959
1/6/2019 6:30,850,20,5.4,3.1,49.1,24270,960
1/6/2019 7:00,850,20.1,7.5,5.7,75.8,25719,1093
1/6/2019 7:30,850,20.1,1.9,3.1,49.1,25719,965
1/6/2019 8:00,958.2,21,3.6,3.1,70.6,26970,999
1/6/2019 8:30,958.2,21,7.4,3,50,26970,1055
1/6/2019 9:00,958.2,22,7.4,3,71,28928,1004
1/6/2019 9:30,958.2,22,9,3.1,50,28928,1183
1/6/2019 10:00,979.8,21.7,8.1,12.4,71,29243,1206
1/6/2019 10:30,979.8,23,9.2,5,50,29243,1142
1/6/2019 11:00,850,23.1,7.5,5,71,27080,1177
1/6/2019 11:30,850,25,7.3,5,49.1,27080,1120
1/6/2019 12:00,1,23.1,7.5,5,70.6,27363,129
1/6/2019 12:30,1,23.1,7.3,5.1,49.1,27363,130
1/6/2019 13:00,1.1,23.2,8.1,12.9,70.6,28408,965
1/6/2019 13:30,1.1,23,7.6,5.1,49.1,28408,1054
1/6/2019 14:00,700,23,9.3,6,70.6,29516,1100
1/6/2019 14:30,700,23,9.4,7,49.1,29516,1142
1/6/2019 15:00,834,23,11.2,7,70.6,29791,140
1/6/2019 15:30,834,22.1,9.4,7,49.1,29791,142
1/6/2019 16:00,958.2,22.2,10.1,13.8,75.8,31482,1154
1/6/2019 16:30,958.2,22,7.6,7,49.1,31482,1780
1/6/2019 17:00,1032.5,22,9.3,4.1,70.6,33600,1785
1/6/2019 17:30,1032.5,22,7.6,4.1,49.1,33600,1789
1/6/2019 18:00,1319,21,3.7,4.1,70.6,29917,1680
1/6/2019 18:30,1319,21,2,4.1,49.1,29917,1776
1/6/2019 19:00,979.8,21.2,2.8,12.5,75.8,28256,1247
1/6/2019 19:30,979.8,21,5.3,4.1,49.1,28256,143
1/6/2019 20:00,1032.5,22,5.4,4.1,70.6,27761,141
1/6/2019 20:30,1032.5,21,5.5,4.1,49.1,27761,140
1/6/2019 21:00,1032.5,21,5.4,5,70.6,26268,137
1/6/2019 21:30,1032.5,21,3.6,6,25,26268,134
1/6/2019 22:00,979.8,21.5,4.4,12.9,64.4,24461,1239
1/6/2019 22:30,979.8,22,5.3,5,25,24461,1229
1/6/2019 23:00,942.4,21,3.5,4,59.1,23469,1226
1/6/2019 23:30,942.4,21,3.5,4.1,25,23469,1175
1/7/2019 0:00,837,21,3.5,4,59.1,23872,130
1/7/2019 0:30,837,21,5.2,5,25,23872,129
1/7/2019 1:00,350,21,9.1,12.9,75.8,23568,127
1/7/2019 1:30,350,20,9,6,49.1,23568,126
1/7/2019 2:00,1,21,1.8,6,70.6,23165,126
1/7/2019 2:30,1,21,3.5,6,49.1,23165,126
1/7/2019 3:00,1,21,3.5,6,70.6,23430,125
1/7/2019 3:30,1,21,3.5,6,49.1,23430,125
1/7/2019 4:00,350,20.8,3.5,13.3,75.8,23579,125
1/7/2019 4:30,350,21,5.2,6,49.1,23579,125
1/7/2019 5:00,837,21,1.8,6,70.6,23774,125
1/7/2019 5:30,837,21,1.8,4,49.1,23774,124
1/7/2019 6:00,958.2,20,5.3,4,70.6,24270,959
1/7/2019 6:30,958.2,20,5.3,3.1,49.1,24270,960
1/7/2019 7:00,951,20.7,5.2,11.9,70.6,25719,1093
1/7/2019 7:30,951,21.1,3.5,3,49.1,25719,965
1/7/2019 8:00,970.9,23,5.3,5,71,26970,999
1/7/2019 8:30,970.9,23,3.5,6,49.1,26970,1055
1/7/2019 9:00,970.9,23,9.3,5,70.6,28928,1004
1/7/2019 9:30,970.9,24,9.4,5.1,49.1,28928,1183
1/7/2019 10:00,958.2,24,6.3,13.4,70.6,29243,1206
1/7/2019 10:30,958.2,25,9.4,6.1,49.1,29243,1142
1/7/2019 11:00,958.2,26,9.4,6.1,70.6,27080,1177
1/7/2019 11:30,958.2,26,7.8,8.1,49.1,27080,1120
1/7/2019 12:00,958.2,27,11.1,10,59.1,27363,129
1/7/2019 12:30,958.2,28.9,12.8,10,25,27363,130
1/7/2019 13:00,1050,27.4,9.9,15.3,59.1,28408,965
1/7/2019 13:30,1050,28.9,14.7,10,25,28408,1054
1/7/2019 14:00,1319,29,14.8,10,38.1,29516,1100
1/7/2019 14:30,1319,28.9,14.8,10,25,29516,1142
1/7/2019 15:00,1319,28,16.5,10,38.1,29791,140
1/7/2019 15:30,1319,27,16.4,10,25,29791,142
1/7/2019 16:00,1319,26.2,11.5,15.3,59.1,31482,1154
1/7/2019 16:30,1319,25,11.1,10,25,31482,1780
1/7/2019 17:00,1319,24,11.1,10,38.1,33600,1785
1/7/2019 17:30,1319,24,9.2,7.1,25.9,33600,1789
1/7/2019 18:00,1319,23,9.3,7.1,38.1,29917,1680
1/7/2019 18:30,1319,23,12.7,7.1,25,29917,1776
1/7/2019 19:00,970.9,22.7,11,13.9,59.1,28256,1247
1/7/2019 19:30,970.9,23,7.4,7.1,25,28256,143
1/7/2019 20:00,1319,22,5.4,7.1,38.1,27761,141
1/7/2019 20:30,1319,22,5.4,6.1,25,27761,140
1/7/2019 21:00,1029,21.1,1.9,6.1,38.1,26268,137
1/7/2019 21:30,1029,21.1,1.9,6.1,25,26268,134
1/7/2019 22:00,1032.5,20.7,5.4,13,59.1,24461,1239
1/7/2019 22:30,1032.5,20.1,5.3,5.2,25,24461,1229
1/7/2019 23:00,1023.7,20.1,5.4,4.1,38.1,23469,1226
1/7/2019 23:30,1023.7,20.1,5.3,4.2,25,23469,1175
1/8/2019 0:00,1023.7,20.1,5.3,4.1,38.1,23872,130
1/8/2019 0:30,1023.7,20.1,5.2,4.2,25,23872,129
1/8/2019 1:00,968.9,20.1,1.7,4.1,59.1,23568,127
1/8/2019 1:30,968.9,20.1,3.5,4.2,25,23568,126
1/8/2019 2:00,968.9,20.1,3.6,4.1,38.1,23165,126
1/8/2019 2:30,968.9,20.1,3.6,4.2,25,23165,126
1/8/2019 3:00,968.9,19.1,3.5,3.1,38.1,23430,125
1/8/2019 3:30,968.9,19.1,3.6,3.2,25,23430,125
1/8/2019 4:00,968.9,19.5,3.5,3.6,59.1,23579,125
1/8/2019 4:30,968.9,19.1,3.5,3.2,25,23579,125
1/8/2019 5:00,1032.5,19.1,3.5,3.1,38.1,23774,125
1/8/2019 5:30,1032.5,19.1,3.5,3.2,25,23774,124
1/8/2019 6:00,979.8,19.1,3.6,3.1,38.1,24270,959
1/8/2019 6:30,979.8,18.1,5.3,3.1,25,24270,960
1/8/2019 7:00,968.9,18.9,3.5,12,59.1,25719,1093
1/8/2019 7:30,968.9,20.1,5.2,4.1,25.9,25719,965
1/8/2019 8:00,1319,21.1,3.6,5,38.6,26970,999
1/8/2019 8:30,1319,22.1,3.6,4.1,25.9,26970,1055
1/8/2019 9:00,1319,25,1.8,6,38.6,28928,1004
1/8/2019 9:30,1319,25.9,1.9,7.9,25.9,28928,1183
1/8/2019 10:00,1285.2,25,5.5,15.2,59.6,29243,1206
1/8/2019 10:30,1285.2,26,5.5,9.9,25.9,29243,1142
1/8/2019 11:00,968.9,27,9.4,9.9,38.6,27080,1177
1/8/2019 11:30,968.9,27.9,3.9,9.9,25.9,27080,1120
1/8/2019 12:00,968.9,29,7.6,9.9,38.6,27363,129
1/8/2019 12:30,968.9,27.9,13,9.9,25.9,27363,130
1/8/2019 13:00,1319,27.1,11.6,15.2,59.6,28408,965
1/8/2019 13:30,1319,28.9,16.4,9.9,25.9,28408,1054
1/8/2019 14:00,1319,28,16.5,9.9,38.6,29516,1100
1/8/2019 14:30,1319,28.9,16.4,9.9,25.9,29516,1142
1/8/2019 15:00,1319,27,18.3,9.9,38.1,29791,140
1/8/2019 15:30,1319,26,18.2,9.9,25,29791,142
1/8/2019 16:00,1100,25,8.9,15.2,59.1,31482,1154
1/8/2019 16:30,1100,25,14.6,9.9,25,31482,1780
1/8/2019 17:00,1000,25,16.4,9.9,38.1,33600,1785
1/8/2019 17:30,1000,24,12.8,9.9,25,33600,1789
1/8/2019 18:00,1319,24,11.1,9.9,59.1,29917,1680
1/8/2019 18:30,1319,24,12.8,9.9,25,29917,1776
1/8/2019 19:00,1000,23.2,7.6,15.2,59.1,28256,1247
1/8/2019 19:30,1000,24,12.6,9.9,25,28256,143
1/8/2019 20:00,1319,23,9.3,9.9,38.1,27761,141
1/8/2019 20:30,1319,23,10.9,9.9,25,27761,140
1/8/2019 21:00,1185,24,11,9.9,38.1,26268,137
1/8/2019 21:30,1185,23,10.9,9.9,25,26268,134
1/8/2019 22:00,1032.5,23,7.3,15.2,59.1,24461,1239
1/8/2019 22:30,1032.5,23,7.6,9.9,25,24461,1229
1/8/2019 23:00,968.9,23,7.6,9.9,59.1,23469,1226
1/8/2019 23:30,968.9,23,12.7,9.9,25,23469,1175
1/9/2019 0:00,968.9,23,16.4,9.9,59.1,23872,130
1/9/2019 0:30,968.9,23,16.2,9.9,25,23872,129
1/9/2019 1:00,968.9,22.8,4.5,15.2,59.1,23568,127
1/9/2019 1:30,968.9,23,5.5,9.9,25,23568,126
1/9/2019 2:00,958.2,23,7.6,9.9,59.1,23165,126
1/9/2019 2:30,958.2,23,7.6,9.9,25,23165,126
1/9/2019 3:00,958.2,23,9.4,9.9,70.6,23430,125
1/9/2019 3:30,958.2,23,7.6,9.9,49.1,23430,125
1/9/2019 4:00,958.2,22.3,5.5,15.2,70.6,23579,125
1/9/2019 4:30,958.2,22,3.7,9.9,49.1,23579,125
1/9/2019 5:00,968.9,22,5.4,9.9,70.6,23774,125
1/9/2019 5:30,968.9,22,3.7,9.9,49.1,23774,124
1/9/2019 6:00,968.9,22,1.9,9.9,70.6,24270,959
1/9/2019 6:30,968.9,22,3.6,7.9,49.1,24270,960
1/9/2019 7:00,968.9,22.4,3.7,8.5,71,25719,1093
1/9/2019 7:30,968.9,23,1.9,9.8,50,25719,965
1/9/2019 8:00,1319,23,3.6,9.9,70.6,26970,999
1/9/2019 8:30,1319,24,5.4,9.8,49.1,26970,1055
1/9/2019 9:00,968.9,25,7.5,9.9,70.6,28928,1004
1/9/2019 9:30,968.9,25,7.5,9.9,50,28928,1183
1/9/2019 10:00,1099,25.6,8.9,15.2,71,29243,1206
1/9/2019 10:30,1099,27.9,16.4,9.9,50,29243,1142
1/9/2019 11:00,968.9,27,16.5,9.9,50,27080,1177
1/9/2019 11:30,968.9,26,16.5,8,49.1,27080,1120
1/9/2019 12:00,968.9,27,14.8,10,49.6,27363,129
1/9/2019 12:30,968.9,28.9,16.6,9.9,49.1,27363,130
1/9/2019 13:00,1200,28.4,9.7,15.2,70.6,28408,965
1/9/2019 13:30,1200,30.8,18.2,9.9,50,28408,1054
1/9/2019 14:00,1319,29,20.4,9.9,50,29516,1100
1/9/2019 14:30,1319,29.8,18.1,9.9,50,29516,1142
1/9/2019 15:00,1319,29,18.2,9.9,50,29791,140
1/9/2019 15:30,1319,28.8,21.8,9.9,50,29791,142
1/9/2019 16:00,1319,26.9,10.5,15.2,71,31482,1154
